1.801414,13.028461,4.930746,2.269183,20.531073,8.757669,18.422758,27.848339
1.795782,13.045338,5.009132,2.260653,20.320677,8.677997,18.312450,28.037472
1.822080,13.245750,5.305664,2.254955,19.666519,8.573458,18.147264,29.248821
1.845450,13.258768,5.443330,2.328782,19.320137,8.497952,17.978561,30.092817
1.861483,13.292128,5.509436,2.329677,19.141670,8.426643,17.893400,30.487339
1.874029,13.424871,5.496374,2.405589,18.766745,8.514264,17.607437,31.340706
1.876684,13.389602,5.352692,2.409765,18.713829,8.490724,17.487322,31.366472
1.876863,13.342437,5.269867,2.399644,18.654366,8.477381,17.403347,31.329155
1.874729,13.283282,5.193601,2.390333,18.596296,8.492412,17.383181,31.391321
1.881067,13.251883,5.123434,2.381766,18.683487,8.559283,17.260525,31.451233
1.906414,13.153887,5.006552,2.367883,18.773146,8.711276,16.942949,31.474230
1.942502,12.993558,4.932322,2.357281,18.865580,8.856131,16.714725,31.465054
1.952590,12.909622,4.901193,2.352607,18.917732,8.920085,16.611320,31.467112
1.979615,12.586889,4.885055,2.344350,18.899775,9.043477,16.428307,31.488920
2.119812,11.883078,4.500825,2.322797,17.873974,9.161787,16.135883,31.771870
2.175182,11.739287,4.398138,2.298092,17.548967,9.239833,16.028524,31.948063
2.247221,11.709888,4.312803,2.288488,17.248709,9.347468,15.897285,32.107151
2.399988,11.656835,4.166531,2.271523,16.718290,9.512490,15.654384,32.464413
2.475023,11.657777,4.114614,2.264043,16.517422,9.561200,15.529983,32.468548
2.595225,11.604780,4.030476,2.251336,16.030312,9.682873,15.502225,32.546974
2.664890,11.571161,3.966222,2.224694,15.551172,9.824142,15.586210,32.655495
2.723861,11.404418,3.911832,2.186394,15.227121,9.987919,15.631966,32.885170
2.749859,11.320889,3.887853,2.169509,15.043889,10.057739,15.663966,33.052036
2.816758,11.266080,3.779688,2.126531,14.410927,10.129213,16.057646,33.269127
2.870723,11.507065,3.741307,2.103301,14.010917,10.107816,16.245815,33.148567
2.941868,11.767290,3.708818,2.090344,13.672318,10.137726,16.447735,33.118408
2.979795,11.880589,3.692099,2.092226,13.465315,10.154453,16.480631,33.113140
3.076847,12.097057,3.667283,2.095549,13.057086,10.214518,16.566769,33.259659
3.145821,12.218102,3.658604,2.084583,12.812511,10.231795,16.579195,33.455566
3.285906,12.474990,3.643272,2.077434,12.380465,10.303506,16.647270,33.767712
3.398007,12.647223,3.555789,2.062991,12.045359,10.457950,16.797667,33.678844
3.463084,12.819595,3.481735,2.050766,11.813145,10.669554,16.852926,33.461395
3.566450,13.126345,3.365402,2.019007,11.515173,10.892185,16.896587,33.674858
3.602032,13.197616,3.376009,2.010067,11.431292,10.966752,16.932703,33.747414
3.691682,13.332695,3.336326,1.987311,11.325460,11.088210,17.014845,33.874283
3.740292,13.297793,3.310631,1.975011,11.508687,11.085306,17.198902,33.872246
3.764451,13.287125,3.292944,1.969588,11.619883,11.105007,17.291550,33.678242
3.793229,13.290990,3.275977,1.892230,11.862700,11.188387,17.478514,33.240112
3.818777,13.281712,3.239925,1.795427,12.014662,11.251916,17.644215,32.751106
3.845484,13.320414,3.223199,1.752750,12.029095,11.291627,17.718212,32.525974
3.924182,13.470373,3.193652,1.638150,11.966653,11.190870,17.887699,32.157360
3.987741,13.588028,3.161878,1.541143,11.804271,11.100198,18.129515,32.195419
4.041842,13.750799,3.128761,1.459028,11.666815,11.034333,18.404781,32.311527
4.088469,13.956928,3.123593,1.397701,11.521805,10.951276,18.679819,32.330662
4.102777,14.024338,3.132272,1.370663,11.303524,10.848150,18.804607,32.194298
4.116538,14.165731,3.239194,1.321651,10.970186,10.682936,19.032610,31.860245
4.138189,14.325853,3.308898,1.279013,10.671482,10.587942,19.242035,31.545399
4.156890,14.591914,3.360614,1.242920,10.396741,10.655536,19.438114,31.218203
4.166322,14.819221,3.373717,1.227009,10.284511,10.680739,19.534271,31.088783
4.139306,15.441054,3.395457,1.144411,9.998848,10.896785,19.785723,30.671936
4.074395,15.701826,3.409814,1.103876,9.863018,11.253480,20.047398,30.169786
3.974304,15.747639,3.417959,1.065136,9.862762,11.901011,20.186346,29.945333
3.877646,15.749903,3.405837,1.032344,9.973868,12.655591,20.256222,29.805748
3.833115,15.744033,3.395497,1.017886,10.109743,13.201461,20.266275,29.706118
3.751277,15.714634,3.362690,0.975271,10.349771,14.469429,20.146128,29.689589
3.720580,15.682940,3.348227,0.948766,10.545531,15.172969,20.103781,29.733240
3.672561,15.648536,3.322677,0.901944,10.940767,16.861612,20.020077,29.663464
3.654366,15.669069,3.316434,0.881301,11.033179,17.679127,20.039398,29.545794
3.574507,15.509343,3.296320,0.813969,11.270430,20.765852,19.953556,29.436859
3.525605,15.285142,3.272444,0.784857,11.432652,22.300545,20.104620,29.864470
3.473602,15.091780,3.252234,0.750761,11.796205,23.787828,20.193729,30.296818
3.441782,14.989047,3.250699,0.802706,12.161794,24.642365,20.247234,30.457815
3.345056,14.804004,3.233519,0.954618,12.839156,26.434738,20.428795,30.491108
3.291651,14.686694,3.225945,1.018574,13.303525,27.236347,20.540106,30.498323
3.202154,14.451366,3.212565,1.148583,14.123847,28.792356,20.698639,30.576065
3.175347,14.342685,3.206667,1.228237,14.454885,29.639074,20.819695,30.654392
3.173124,14.231225,3.216687,1.313993,14.759458,30.560705,20.937887,30.836750
3.085073,13.733646,3.282672,1.837833,16.147287,33.987267,21.331253,30.235060
3.052324,13.672981,3.211749,1.977599,16.611532,34.731182,21.388962,29.981520
2.947293,13.472480,2.975190,2.371048,18.338329,37.109787,21.480759,29.534977
2.875960,13.328568,2.834811,2.606904,19.285707,38.833252,21.432478,29.771101
2.831988,13.276046,2.772923,2.710885,19.725849,39.778721,21.405668,29.899723
2.743374,13.252524,2.659821,3.262467,21.564022,42.878067,21.281284,30.198906
2.680244,13.157563,2.598688,3.595557,22.769611,44.824177,21.116608,30.565060
2.599264,12.945250,2.598794,4.044576,24.074862,46.901814,20.983578,30.938339
2.590880,12.912396,2.669946,4.253362,24.648745,47.976250,20.907200,31.018717
2.608011,12.886604,2.805337,4.721966,26.172146,50.267345,20.790987,31.452524
2.761461,12.834734,2.960463,5.577613,29.058214,53.806396,20.433926,32.738415
2.917611,12.862859,2.974940,6.209459,31.184986,56.214050,20.325235,33.645199
3.000969,12.847683,2.961516,6.605314,32.329327,57.330570,20.344238,34.139858
3.133440,12.862828,2.974296,7.623182,34.632664,59.586609,20.423853,35.515816
3.300270,12.789270,2.993176,9.023349,37.019287,61.443443,20.740564,36.999226
3.439876,12.468109,3.056856,10.911378,39.573223,63.378483,21.098286,38.231003
3.518533,12.320573,3.101561,11.993501,40.904652,64.366371,21.352877,38.894569
3.638545,12.234004,3.158502,13.149143,42.265739,65.374191,21.678350,39.665031
3.908131,12.087079,3.257058,15.287203,44.904114,67.105003,22.352083,41.134026
4.397429,11.875154,3.448889,19.505959,49.830441,69.573959,23.811678,43.491180
4.662358,11.868855,3.547540,21.652376,51.887459,70.296211,24.537075,44.561249
4.925433,11.979750,3.646858,23.813040,54.038410,70.614380,25.191435,45.356682
5.052812,12.056938,3.695097,24.789762,55.023708,70.556709,25.496458,45.784409
5.180793,12.124577,3.794788,25.854683,56.042961,70.475548,25.785631,46.177265
5.642615,12.162894,4.211933,30.716089,60.604973,70.882683,26.581371,48.107044
5.854956,12.063238,4.399457,33.192272,63.016121,71.232773,26.935045,48.690392
6.068872,11.966632,4.566393,35.574429,65.185066,71.802956,27.220882,49.172199
6.168941,11.923267,4.660618,36.676399,66.188484,72.015739,27.362650,49.405853
6.393300,11.948951,4.848958,38.691116,67.836594,72.371361,27.647837,50.141785
6.497062,11.980650,4.933840,39.699787,68.625145,72.514183,27.796030,50.474422
6.689902,12.093218,5.260643,41.684731,69.916260,72.815544,28.121122,51.278904
6.848833,12.194570,5.588947,43.619576,71.458351,72.938110,28.453770,52.114040
6.894435,12.252604,5.781994,44.662197,72.222565,72.887840,28.616562,52.385689
