4.577929,11.416031,7.118443,5.073487,1.887782,2.996931,12.001380,39.869492
4.562943,11.433908,7.203448,5.036784,1.892552,2.993853,11.934916,39.923073
4.556712,11.427213,7.287857,5.006434,1.896941,2.991022,11.876007,40.065399
4.550979,11.435571,7.347760,5.022216,1.923873,2.987722,11.830806,40.196609
4.491590,11.468380,7.938890,5.099979,2.029476,2.990121,11.612481,40.571404
4.466423,11.413113,8.142556,5.123721,2.081290,3.015525,11.523188,40.718979
4.444409,11.411127,8.352965,5.151536,2.128961,3.030613,11.462160,40.912636
4.370737,11.447438,8.875008,5.207672,2.250299,3.068307,11.309252,41.651974
4.372082,11.534322,9.011133,5.242421,2.284457,3.080422,11.311683,41.965233
4.381302,11.714815,9.122365,5.258755,2.315884,3.091568,11.318439,42.287140
4.381663,12.042551,9.431927,5.242221,2.371400,3.103158,11.261483,42.719982
4.348548,12.326376,9.748675,5.223487,2.418393,3.130720,11.204505,42.960110
4.308395,12.564082,10.264117,5.247627,2.500940,3.195843,11.033350,43.214489
4.280858,12.613009,10.401670,5.259416,2.524152,3.202442,10.992482,43.226139
4.234433,12.781533,10.887733,5.308853,2.565158,3.189629,10.904851,43.106667
4.202499,12.996736,11.607040,5.424526,2.599868,3.186663,10.807714,42.906372
4.190911,13.189958,12.282141,5.543068,2.629250,3.185283,10.763749,43.141315
4.169248,13.346273,12.906046,5.657604,2.648882,3.178564,10.830799,43.348618
4.161692,13.440475,13.670628,5.737301,2.720985,3.196615,10.903951,43.513828
4.170298,13.450619,13.837882,5.755952,2.745089,3.205055,10.900325,43.577778
4.164727,13.460029,13.984185,5.773111,2.767265,3.201588,10.850569,43.655228
4.105940,13.413455,14.564649,5.792867,2.557755,3.173005,10.587336,43.585182
4.060809,13.415590,14.746600,5.789968,2.450004,3.172255,10.490717,43.340286
3.910958,13.371095,15.312572,5.779440,2.228798,3.183737,10.334240,42.942108
3.875405,13.336988,15.509846,5.763278,2.180326,3.192321,10.321139,42.827549
3.861190,13.324220,15.691347,5.735015,2.135729,3.195346,10.319581,42.824703
3.905987,13.725224,16.199594,5.650719,2.022215,3.211965,10.342169,42.942226
3.924132,13.856673,16.354692,5.608435,1.990259,3.230589,10.415946,42.958939
3.940827,13.912070,16.501108,5.560958,1.960859,3.249633,10.465996,42.989830
3.878391,14.006290,16.973818,5.425920,1.886026,3.212221,10.496344,43.159225
3.848907,14.036711,17.127892,5.296107,1.845578,3.187972,10.541956,43.464455
3.810637,14.115968,16.972811,5.154373,1.796245,3.193602,10.568047,43.825642
3.794812,14.158274,16.912060,5.111431,1.782357,3.192174,10.522243,43.913960
3.780254,14.237709,16.868084,5.050351,1.769580,3.185321,10.494802,43.995838
3.787178,14.252404,16.788027,4.931751,1.747009,3.149812,10.483179,44.173840
3.787865,14.256755,16.676971,4.879465,1.737058,3.127658,10.474139,44.198631
3.779426,14.369694,16.468884,4.738823,1.769022,3.148892,10.491873,44.200047
3.862673,14.468758,16.129524,4.503388,2.029582,3.315060,10.587143,44.766212
3.926299,14.521330,15.917209,4.439227,2.127775,3.391963,10.650681,45.060688
4.102708,14.601748,15.289149,4.248647,2.319695,3.541524,10.792373,46.155525
4.200027,14.606028,14.902943,4.131797,2.419611,3.639863,10.857717,46.693932
4.229621,14.579802,14.751400,4.073182,2.475662,3.687145,10.885478,46.830479
4.275313,14.225712,14.318568,3.944212,2.655238,3.809910,10.976528,47.379776
4.312998,14.090564,14.157943,3.926955,2.729359,3.845822,11.020205,47.752872
4.357606,13.951538,13.979176,3.915651,2.951705,3.922014,11.089669,48.060993
4.439279,13.612465,13.433907,3.945285,3.956421,4.171012,11.234934,49.131432
4.454293,13.519902,13.202494,3.964706,4.419675,4.331335,11.281656,49.572933
4.479689,13.434740,12.992487,4.065990,5.041118,4.497577,11.352892,50.085110
4.579883,13.137583,11.847749,4.918943,8.307583,5.192667,11.790736,52.075306
4.585703,13.062130,11.488145,5.066119,9.056486,5.330130,11.960224,52.336178
4.602242,12.942437,10.807450,5.325485,10.523053,5.610384,12.275020,52.477432
4.666012,12.901184,10.449004,5.468832,11.298080,5.806458,12.429553,52.668907
4.719630,12.863229,10.119219,5.615728,12.011141,5.973290,12.565545,52.808231
4.874972,12.813732,9.158004,6.235339,14.114376,6.522704,12.910796,53.445480
4.936970,12.822018,8.880968,6.471719,14.831108,6.735275,13.088097,53.573101
5.053664,12.900658,8.375293,6.988473,16.097231,7.129942,13.410007,53.708843
5.194707,12.974655,7.931346,7.472089,17.248247,7.485912,13.850921,53.850433
5.501212,13.198822,7.318287,8.559268,19.415289,8.133278,14.553211,54.705551
5.849349,13.587270,6.728094,9.826079,21.951141,8.752070,15.176663,55.307312
5.942695,13.684903,6.548818,10.199198,22.732140,8.970828,15.370828,55.409863
6.005626,13.657966,6.415236,10.542483,23.450689,9.186283,15.554149,55.552639
6.090889,13.606610,6.158475,11.148404,24.727230,9.560025,15.850371,55.804142
6.160311,13.610639,6.052843,11.427757,25.349997,9.713541,15.914759,55.968498
6.274148,13.607596,5.961833,11.676182,25.922970,9.907275,16.104200,56.267529
6.610346,13.608640,5.653214,12.568888,27.478817,10.658960,16.945557,57.046074
6.725758,13.591300,5.561556,12.862798,27.932327,10.887947,17.203997,57.211445
7.178732,13.673645,5.473489,14.160025,30.206713,11.586603,18.400841,58.039818
7.498487,13.732739,5.459530,14.912465,32.272266,11.969187,19.391928,58.784878
7.646821,13.728971,5.517089,15.271727,33.364498,12.163828,19.850002,59.168056
7.802408,13.813562,5.606562,15.655432,34.528072,12.352531,20.258043,59.580387
7.945979,13.877736,5.689189,16.147425,35.598621,12.531507,20.644403,60.066860
8.234595,13.928184,5.835151,17.220339,37.797749,12.868768,21.455427,61.083908
8.610445,13.974632,6.013176,19.089113,40.989372,13.201676,22.777576,62.222099
