4.821343,9.982101,8.838050,3.580840,5.823970,7.209892,6.292539,42.726013
4.772598,10.155707,8.985340,3.591772,5.745075,7.109900,6.297123,43.293358
4.750199,10.366412,9.109890,3.658954,5.650896,6.962710,6.286699,43.702057
4.739028,10.506092,9.223547,3.732912,5.468414,6.774078,6.247454,43.628452
4.697118,10.640048,9.355085,3.823116,5.143037,6.545554,6.275242,43.177357
4.612088,10.678799,9.367218,3.828672,4.889632,6.404226,6.245823,43.024551
4.605714,10.729752,9.345085,3.806034,4.796156,6.388098,6.253843,43.123405
4.588556,10.897163,9.331335,3.766043,4.631027,6.363785,6.311308,43.284866
4.587729,10.942104,9.340259,3.764081,4.522424,6.330317,6.332495,43.349243
4.586059,10.978584,9.326570,3.762276,4.422504,6.297368,6.330801,43.419987
4.574648,11.061109,9.217228,3.759089,4.245994,6.239907,6.358984,43.752697
4.615783,11.146583,9.123844,3.779083,4.096580,6.141139,6.343607,44.105232
4.632525,11.166505,9.055767,3.802961,4.030709,6.081791,6.323722,44.229347
4.528195,11.249310,8.842761,3.875875,3.852633,5.966146,6.313996,43.742348
4.497271,11.253262,8.833898,3.900179,3.808381,5.929099,6.327522,43.432926
4.469087,11.243378,8.795194,3.949135,3.769292,5.869513,6.346026,43.176193
4.440008,11.238393,8.759585,3.998337,3.733328,5.814691,6.363051,42.946079
4.400837,11.238228,8.726824,4.043607,3.700240,5.776633,6.378127,42.732635
4.344525,11.242436,8.688329,4.099442,3.720500,5.751411,6.392250,42.400013
4.333974,11.285838,8.633430,4.123283,3.810071,5.742925,6.437233,42.088139
4.327041,11.304974,8.598472,4.131064,3.834299,5.707622,6.459623,41.965778
4.309084,11.315432,8.566307,4.138224,3.963375,5.662665,6.464894,41.780739
4.280606,11.339378,8.495062,4.150870,4.269289,5.656016,6.548871,41.137516
4.238072,11.349066,8.433066,4.161575,4.528239,5.638129,6.602897,40.357185
4.209553,11.380329,8.405735,4.166295,4.642403,5.629230,6.626371,40.033417
4.165533,11.487724,8.133461,3.946265,4.824498,5.637815,6.651302,39.443554
4.141937,11.623386,7.661420,3.759765,4.960629,5.620000,6.656866,38.918961
4.125318,11.678638,7.462468,3.675961,5.020644,5.605071,6.656768,38.733425
4.103249,11.727505,7.209857,3.597636,5.075860,5.592628,6.652372,38.521156
4.053333,11.786433,6.688762,3.511439,5.173402,5.594456,6.659428,37.920074
4.028081,11.872468,6.383526,3.492871,5.216404,5.591086,6.662538,37.645405
3.979847,12.029423,5.772238,3.428294,5.369112,5.602993,6.636141,36.782612
3.913679,12.242661,5.259926,3.377429,5.509279,5.670518,6.571165,35.894630
3.879395,12.334039,5.034066,3.355005,5.576298,5.755279,6.545677,35.499580
3.830953,12.543672,4.621841,3.314516,5.757568,5.976645,6.495909,34.789612
3.800262,12.666990,4.221714,3.300423,5.897443,6.273857,6.427650,34.236248
3.789296,12.630799,4.045312,3.294210,6.019351,6.441232,6.391800,33.960037
3.817305,12.588372,3.690966,3.283235,6.218023,6.938978,6.347157,33.084122
