3.313234,10.613708,8.100172,2.460909,0.337823,2.751165,7.091504,31.543516
3.319473,10.631744,8.073329,2.416287,0.325303,2.749021,7.066064,31.371553
3.315291,10.522381,8.085672,2.375234,0.313783,2.756570,7.052077,31.177740
3.293352,10.155508,8.094831,2.268359,0.284461,2.713486,6.891791,30.428843
3.289748,10.115057,7.969820,2.208841,0.268613,2.672841,6.771928,29.975555
3.287923,10.103976,7.813085,2.205310,0.255197,2.626020,6.640448,29.603022
3.314647,10.065151,7.680410,2.184633,0.243841,2.618491,6.535583,29.485350
3.331421,10.134102,7.503088,2.120315,0.235931,2.604267,6.362371,29.252184
3.306332,10.190019,7.386796,2.128524,0.238937,2.567818,6.211374,28.859030
3.276292,10.226413,7.315638,2.114170,0.240262,2.547104,6.138272,28.511959
3.229160,10.243755,7.243001,2.139219,0.242604,2.509207,6.006639,27.858669
3.205017,10.357774,7.122750,2.177977,0.244585,2.475835,5.909217,27.355778
3.186464,10.457435,6.925400,2.199462,0.246263,2.448725,5.810123,27.408941
3.178284,10.516319,6.838395,2.208935,0.247003,2.435159,5.760555,27.474287
3.159345,10.580209,6.735969,2.213076,0.247683,2.422677,5.706282,27.604380
3.125792,10.778832,6.512217,2.236033,0.248885,2.384088,5.639147,27.963017
3.127577,11.019323,6.217086,2.296454,0.250351,2.305277,5.619464,28.184933
3.132644,11.079117,6.087689,2.299015,0.273768,2.314935,5.604777,28.324022
3.140508,11.172178,5.968638,2.301504,0.295312,2.334818,5.600129,28.465042
3.150474,11.233137,5.859107,2.325444,0.315133,2.332372,5.592749,28.554083
3.175182,11.396060,5.627603,2.367735,0.350148,2.314219,5.534167,28.624994
3.180246,11.462848,5.507326,2.386380,0.365586,2.302136,5.499372,28.517641
3.150928,11.749235,5.189308,2.432442,0.404878,2.313427,5.415259,28.185741
3.135409,11.890497,5.086373,2.445409,0.415939,2.327617,5.410310,27.951687
3.116858,12.046041,4.996173,2.457340,0.426116,2.354623,5.406163,27.674673
3.094323,12.401664,4.879829,2.489101,0.452019,2.404254,5.400168,27.359385
3.122057,12.601249,4.680007,2.545288,0.466020,2.410502,5.380545,27.238586
3.161379,12.920715,4.436290,2.635975,0.455275,2.412141,5.321338,27.374334
3.184937,13.029472,4.389248,2.679607,0.447816,2.451812,5.322044,27.422836
3.208420,13.184742,4.345968,2.719750,0.440954,2.488312,5.316579,27.454895
3.265598,13.599143,4.235805,2.839360,0.423488,2.611111,5.292878,27.548336
3.282389,13.724666,4.197798,2.878671,0.418571,2.649918,5.283785,27.526501
3.301924,13.925156,4.135142,2.948617,0.424363,2.733870,5.236551,27.498604
3.302851,14.251060,3.845807,3.034595,0.450620,2.857826,5.229140,27.419338
3.304462,14.365691,3.728717,3.058798,0.458012,2.897213,5.246279,27.390184
3.319246,14.571620,3.559001,3.127629,0.471069,2.987532,5.294653,27.223953
3.393807,14.892614,3.414004,3.210489,0.486995,3.069203,5.412251,27.711130
3.432188,14.945095,3.354470,3.240588,0.491479,3.083661,5.454127,27.912617
3.538628,14.924929,3.228601,3.318077,0.502890,3.147575,5.568722,28.298885
3.563641,14.806599,3.195307,3.329863,0.506102,3.162592,5.599492,28.444407
3.578398,14.707417,3.164675,3.319766,0.509058,3.193146,5.640743,28.583176
3.582774,14.483462,3.086706,3.269636,0.516581,3.246777,5.740042,28.782265
3.575855,14.421603,3.086000,3.251631,0.518698,3.271680,5.764287,28.804983
3.577043,14.327374,3.088506,3.235066,0.520647,3.302225,5.786592,28.826231
3.582261,14.114348,3.088942,3.174294,0.509174,3.382725,5.813557,28.759212
3.574554,13.861334,3.025715,3.045441,0.567577,3.482855,5.846866,28.481060
3.542439,13.588905,2.961795,2.929137,0.688457,3.634590,5.882209,28.376497
3.533489,13.423563,2.935762,2.877862,0.781753,3.695974,5.893861,28.133938
3.523385,13.080771,2.889774,2.787285,0.946563,3.812009,5.926991,27.584658
3.514832,12.708024,2.862880,2.710612,1.101197,3.939286,5.949275,26.899652
3.514974,12.513536,2.856789,2.661169,1.169371,4.028389,5.951056,26.588099
3.504322,12.314952,2.851185,2.615679,1.232093,4.110367,5.952693,26.295683
3.453100,11.719433,2.832906,2.397109,1.407833,4.279875,5.828317,25.471598
3.430135,11.410089,2.825812,2.256652,1.476896,4.307439,5.786744,25.337440
3.372930,10.948064,2.857568,2.085341,1.563822,4.359019,5.720899,25.263424
3.348459,10.849104,2.868885,2.037115,1.590011,4.379278,5.687243,25.198126
3.342278,10.634017,2.945673,2.021636,1.636276,4.405109,5.648501,25.009844
3.334618,10.379170,2.967940,2.008028,1.702974,4.416752,5.586134,24.727303
3.316931,10.098528,2.953871,1.996046,1.759433,4.387173,5.532750,24.583054
3.282456,9.806953,2.957966,1.946883,1.820541,4.414888,5.504882,24.804960
3.267452,9.673506,2.959772,1.918587,1.847482,4.436497,5.505659,24.821577
3.252288,9.514330,2.961433,1.892553,1.872269,4.475335,5.502205,24.826485
3.173742,9.008742,2.934347,1.785620,2.071020,4.532451,5.453721,24.886246
3.166992,8.678002,2.924332,1.734994,2.186380,4.537712,5.442022,24.901838
3.175137,8.416707,2.915855,1.674906,2.291327,4.735284,5.443595,25.137457
3.192195,8.294731,2.904194,1.624349,2.479311,4.966938,5.461681,25.542732
3.208329,8.222269,2.896903,1.601819,2.576377,5.104359,5.470496,25.885706
3.253585,8.094616,2.928922,1.579290,2.883269,5.383422,5.431936,26.537876
3.304343,8.096637,2.965496,1.577633,3.122584,5.564081,5.485273,27.002985
3.342317,8.098495,2.999146,1.576109,3.499082,5.791754,5.546215,27.490788
3.566510,8.138221,2.873391,1.515600,4.876481,6.686276,5.696562,28.359245
3.587327,8.134932,2.872236,1.506387,5.172019,6.903301,5.723317,28.422091
3.605309,8.150163,2.866749,1.497911,5.521164,7.097060,5.761473,28.618517
3.703815,8.182948,2.833441,1.535404,6.762133,8.038237,5.875688,29.466692
3.731763,8.201572,2.824065,1.600243,7.184731,8.431106,5.903383,29.818682
3.799145,8.206310,2.922747,1.779580,8.062874,9.159318,5.971242,30.450397
3.853693,8.137799,3.023701,2.138698,8.944570,9.807495,6.015907,31.039520
3.872454,8.130044,3.054873,2.324674,9.399581,10.102573,6.051917,31.328106
3.933355,8.102970,3.109940,2.654376,10.214938,10.742154,6.118591,32.338814
4.177934,8.242576,3.167625,3.221370,11.533247,11.901138,6.245968,34.363312
4.367018,8.341544,3.198805,3.713595,12.612900,12.871135,6.396772,35.437248
4.478212,8.385532,3.208135,3.998110,13.101106,13.371405,6.505711,35.897202
4.731360,8.637622,3.444275,4.897431,13.932693,14.363101,6.907503,36.910065
4.841752,8.756808,3.548381,5.422000,14.320625,14.806711,7.111746,37.440788
5.081162,9.008103,3.767131,6.625063,15.364279,15.597099,7.614160,38.774036
