name	label	A0	A1	A2	A3	A4	A5	A6	A7	Placement
91	2 : fist	0.923214	0.949623	0.897424	0.109690	0.924789	0.861801	0.761224	0.977152	100.000000
92	6 : two	0.313701	0.601091	0.571148	0.188194	0.078590	0.263840	0.412121	0.023607	100.000000
93	0 : rest	0.014235	0.259596	0.052397	0.087867	0.022268	0.026272	0.099011	0.007587	100.000000
94	1 : pinch	0.063993	0.283510	0.078488	0.089810	0.103754	0.202015	0.327694	0.033978	100.000000
95	9 : five	0.399923	0.425680	0.944231	0.270899	0.183287	0.436813	0.945456	0.704867	100.000000
96	9 : five	0.588864	0.678808	0.876508	0.168086	0.193495	0.396007	0.969038	0.724129	100.000000
97	7 : three	0.111924	0.323365	0.589290	0.154785	0.070209	0.115467	0.604305	0.120924	100.000000
98	0 : rest	0.035892	0.308209	0.073479	0.078858	0.018918	0.043154	0.179413	0.016409	100.000000
99	6 : two	0.239273	0.629926	0.425006	0.128554	0.070890	0.237437	0.307015	0.028267	100.000000
100	5 : one	0.262659	0.525994	0.410495	0.183548	0.073032	0.178542	0.234710	0.080985	100.000000
101	5 : one	0.095087	0.428002	0.198469	0.149512	0.086181	0.066064	0.186599	0.087920	100.000000
102	7 : three	0.094781	0.158574	0.599631	0.311287	0.309704	0.251015	0.854492	0.216463	100.000000
103	2 : fist	0.999948	0.998466	0.999721	0.090455	0.999994	0.999909	0.979363	0.999999	100.000000
104	4 : pointing	0.256585	0.591345	0.340643	0.158445	0.101486	0.211710	0.253878	0.350704	100.000000
105	1 : pinch	0.068773	0.210221	0.108462	0.183313	0.111651	0.379680	0.380683	0.034169	100.000000
106	7 : three	0.053113	0.142556	0.297404	0.237080	0.257811	0.184303	0.576748	0.063921	100.000000
107	9 : five	0.556886	0.641699	0.816774	0.192322	0.209095	0.478723	0.941132	0.672461	100.000000
108	2 : fist	0.522047	0.844566	0.953402	0.183689	0.471450	0.654948	0.982323	0.768550	100.000000
109	1 : pinch	0.060253	0.218223	0.076095	0.143631	0.079673	0.370462	0.356590	0.019956	100.000000
110	2 : fist	0.999980	0.999761	0.999817	0.045356	1.000000	0.999997	0.996352	1.000000	100.000000
111	2 : fist	0.959602	0.925480	0.967766	0.179168	0.944876	0.796853	0.706675	0.994318	100.000000
112	8 : four	0.418990	0.378432	0.726934	0.457327	0.147578	0.263691	0.678656	0.290066	100.000000
113	3 : hook	0.510785	0.552821	0.752591	0.251391	0.211474	0.475668	0.810207	0.609263	100.000000
114	8 : four	0.438652	0.341502	0.819300	0.441260	0.099215	0.363499	0.835332	0.308825	100.000000
115	1 : pinch	0.063142	0.160353	0.064113	0.246222	0.157467	0.681394	0.352866	0.018458	100.000000
116	8 : four	0.457237	0.406150	0.900307	0.642755	0.066453	0.470598	0.942978	0.141348	100.000000
117	1 : pinch	0.053772	0.198745	0.072908	0.156923	0.098056	0.464863	0.346930	0.020871	100.000000
118	9 : five	0.503375	0.392512	0.918146	0.327392	0.158241	0.512568	0.935401	0.607631	100.000000
119	5 : one	0.062136	0.426538	0.130886	0.179034	0.101956	0.055397	0.066376	0.042315	100.000000
120	5 : one	0.171412	0.383354	0.335131	0.244631	0.146648	0.179686	0.310589	0.113612	100.000000
121	5 : one	0.278738	0.545491	0.444060	0.202149	0.037458	0.171960	0.223498	0.044849	100.000000
122	8 : four	0.332561	0.366130	0.637638	0.452273	0.111953	0.231277	0.578740	0.263674	100.000000
123	3 : hook	0.552543	0.674218	0.874450	0.173072	0.322831	0.061044	0.896346	0.690608	100.000000
124	9 : five	0.401732	0.472672	0.946134	0.251406	0.199973	0.525115	0.958220	0.716321	100.000000
125	4 : pointing	0.360791	0.631345	0.297312	0.150714	0.097436	0.265690	0.222887	0.224626	100.000000
126	6 : two	0.320501	0.666205	0.423108	0.161165	0.080926	0.280051	0.322884	0.036015	100.000000
127	3 : hook	0.625241	0.736860	0.871263	0.164958	0.287638	0.121808	0.905576	0.748031	100.000000
128	4 : pointing	0.252117	0.506927	0.443167	0.200525	0.150672	0.214806	0.398371	0.406972	100.000000
129	5 : one	0.341236	0.540914	0.384053	0.196857	0.052224	0.191393	0.195690	0.086527	100.000000
130	2 : fist	0.999916	0.996196	0.999791	0.147099	0.999973	0.999593	0.964810	0.999999	100.000000
131	4 : pointing	0.352020	0.718811	0.301844	0.191474	0.052753	0.335674	0.105965	0.357048	100.000000
132	1 : pinch	0.049926	0.179914	0.054299	0.144803	0.082909	0.517099	0.358757	0.012476	100.000000
133	5 : one	0.232372	0.491127	0.385657	0.175356	0.058288	0.154746	0.206294	0.084855	100.000000
134	3 : hook	0.454846	0.797329	0.678665	0.094344	0.230543	0.158984	0.894246	0.689995	100.000000
135	5 : one	0.170559	0.484440	0.239012	0.219084	0.095578	0.115141	0.151003	0.097200	100.000000
136	3 : hook	0.584805	0.775469	0.727565	0.110600	0.228037	0.161507	0.925083	0.640222	100.000000
137	3 : hook	0.560077	0.717970	0.689035	0.124379	0.239016	0.146873	0.893159	0.629995	100.000000
138	9 : five	0.426935	0.393813	0.924271	0.277780	0.175453	0.461558	0.930776	0.680282	100.000000
139	2 : fist	0.999981	0.999555	0.999864	0.059239	1.000000	0.999990	0.993036	1.000000	100.000000
140	2 : fist	0.787752	0.967848	0.852194	0.065229	0.770197	0.743156	0.949206	0.888961	100.000000
141	0 : rest	0.046378	0.389911	0.096672	0.095811	0.030303	0.068507	0.242538	0.020741	100.000000
142	0 : rest	0.013703	0.258750	0.043573	0.052683	0.012041	0.032332	0.148375	0.005914	100.000000
143	4 : pointing	0.266259	0.664781	0.299407	0.212947	0.094270	0.308459	0.114508	0.382671	100.000000
144	0 : rest	0.040193	0.295562	0.069891	0.068395	0.018280	0.101151	0.334114	0.009627	100.000000
145	5 : one	0.368817	0.639665	0.364881	0.167673	0.048326	0.240358	0.220936	0.042024	100.000000
146	8 : four	0.391448	0.377581	0.705858	0.379528	0.163334	0.250688	0.696434	0.343611	100.000000
