name	label	A0	A1	A2	A3	A4	A5	A6	A7	Placement
7145	3 : hook	0.401504	0.495472	0.531871	0.231418	0.184744	0.237059	0.520083	0.472148	100.000000
7146	1 : pinch	0.053833	0.279805	0.081129	0.192376	0.162876	0.212981	0.277179	0.029454	100.000000
7147	5 : one	0.200211	0.458252	0.221076	0.222092	0.061489	0.122877	0.124010	0.081046	100.000000
7148	7 : three	0.066173	0.184073	0.474467	0.183127	0.177118	0.203152	0.718347	0.085316	100.000000
7149	0 : rest	0.111442	0.421032	0.128836	0.150676	0.047876	0.123922	0.189618	0.047436	100.000000
7150	4 : pointing	0.299205	0.696517	0.276075	0.163121	0.083126	0.311335	0.139505	0.308893	100.000000
7151	1 : pinch	0.046275	0.222780	0.047223	0.114248	0.067546	0.372147	0.315122	0.011511	100.000000
7152	1 : pinch	0.085102	0.265960	0.108860	0.210079	0.111498	0.348736	0.316209	0.035878	100.000000
7153	8 : four	0.356805	0.354541	0.786358	0.553742	0.059285	0.160295	0.600993	0.101836	100.000000
7154	7 : three	0.131578	0.335187	0.459533	0.210920	0.123857	0.145262	0.451136	0.134012	100.000000
7155	7 : three	0.031421	0.106585	0.533887	0.120709	0.168625	0.225567	0.865712	0.039343	100.000000
7156	5 : one	0.318463	0.530669	0.370215	0.217036	0.057506	0.175774	0.194917	0.117168	100.000000
7157	4 : pointing	0.261393	0.620696	0.310056	0.211741	0.114586	0.228556	0.223778	0.264019	100.000000
7158	5 : one	0.301827	0.498452	0.392825	0.224387	0.043156	0.154803	0.178800	0.087535	100.000000
7159	5 : one	0.200548	0.454695	0.257165	0.235479	0.066599	0.143872	0.180178	0.087137	100.000000
7160	7 : three	0.043335	0.114359	0.580914	0.164147	0.191374	0.257453	0.862902	0.045427	100.000000
7161	3 : hook	0.503006	0.576487	0.780992	0.191114	0.184259	0.210350	0.735809	0.688985	100.000000
7162	6 : two	0.300555	0.695442	0.505018	0.175965	0.051925	0.256685	0.337617	0.031304	100.000000
7163	6 : two	0.313407	0.689907	0.477102	0.188720	0.062573	0.265624	0.336246	0.041193	100.000000
7164	8 : four	0.559278	0.168948	0.951015	0.663409	0.139205	0.709850	0.973914	0.153281	100.000000
