0.000,0.007,0.377,0.843,0.422,0.370,0.976,0.929,0.998,0.866
0.000,0.008,0.585,0.932,0.708,0.371,0.977,0.931,0.998,0.867
0.000,0.009,0.705,0.966,0.827,0.371,0.977,0.932,0.998,0.868
0.000,0.009,0.779,0.981,0.888,0.371,0.978,0.934,0.998,0.868
0.000,0.009,0.779,0.981,0.888,0.372,0.978,0.935,0.998,0.869
0.000,0.011,0.834,0.989,0.918,0.372,0.978,0.936,0.998,0.869
0.000,0.012,0.875,0.995,0.936,0.372,0.979,0.937,0.998,0.869
0.000,0.013,0.929,1.000,0.947,0.371,0.979,0.938,0.998,0.869
0.000,0.017,0.975,0.994,0.917,0.371,0.979,0.939,0.998,0.869
0.000,0.018,0.975,0.989,0.915,0.370,0.979,0.939,0.998,0.869
0.000,0.018,0.971,0.984,0.919,0.369,0.979,0.940,0.998,0.869
0.000,0.019,0.963,0.982,0.916,0.368,0.979,0.940,0.998,0.868
0.000,0.020,0.955,0.979,0.917,0.367,0.979,0.940,0.998,0.868
0.000,0.021,0.938,0.969,0.900,0.366,0.979,0.940,0.998,0.867
0.000,0.023,0.844,0.929,0.776,0.364,0.979,0.940,0.998,0.866
0.000,0.022,0.666,0.825,0.602,0.362,0.979,0.940,0.998,0.865
0.000,0.020,0.425,0.488,0.419,0.360,0.979,0.940,0.998,0.863
0.000,0.017,0.218,0.219,0.271,0.358,0.979,0.939,0.998,0.862
0.000,0.014,0.158,0.168,0.211,0.355,0.979,0.939,0.998,0.860
0.000,0.008,0.112,0.136,0.159,0.353,0.978,0.938,0.998,0.858
0.000,0.005,0.091,0.124,0.134,0.349,0.978,0.937,0.998,0.856
0.000,0.002,0.074,0.105,0.112,0.346,0.977,0.936,0.998,0.853
0.000,0.001,0.071,0.099,0.105,0.342,0.977,0.934,0.998,0.850
0.000,0.000,0.072,0.097,0.102,0.338,0.976,0.933,0.998,0.847
0.000,0.002,0.159,0.095,0.106,0.334,0.975,0.931,0.998,0.844
0.000,0.003,0.256,0.100,0.109,0.329,0.975,0.929,0.998,0.840
0.000,0.007,0.681,0.520,0.121,0.324,0.974,0.927,0.998,0.835
0.000,0.015,0.837,0.809,0.154,0.319,0.973,0.925,0.998,0.831
0.000,0.037,0.939,0.938,0.286,0.313,0.972,0.922,0.998,0.825
0.000,0.071,0.960,0.959,0.447,0.307,0.970,0.919,0.998,0.820
0.000,0.166,0.985,0.983,0.676,0.302,0.969,0.916,0.998,0.814
0.000,0.251,0.986,0.986,0.764,0.296,0.967,0.912,0.997,0.808
0.000,0.334,0.985,0.984,0.809,0.290,0.966,0.909,0.997,0.802
0.000,0.392,0.981,0.979,0.823,0.285,0.964,0.905,0.997,0.796
0.000,0.396,0.976,0.971,0.813,0.280,0.963,0.901,0.997,0.789
0.000,0.385,0.968,0.964,0.797,0.274,0.961,0.896,0.997,0.783
0.000,0.352,0.962,0.956,0.756,0.269,0.959,0.892,0.996,0.776
0.000,0.214,0.920,0.914,0.594,0.264,0.956,0.887,0.996,0.769
0.000,0.149,0.799,0.799,0.436,0.259,0.954,0.882,0.996,0.762
0.000,0.115,0.513,0.459,0.335,0.255,0.952,0.876,0.996,0.755
0.000,0.080,0.244,0.222,0.228,0.250,0.949,0.870,0.995,0.748
0.000,0.063,0.177,0.177,0.188,0.246,0.947,0.864,0.995,0.741
0.000,0.052,0.142,0.154,0.163,0.242,0.944,0.858,0.994,0.734
0.000,0.044,0.122,0.140,0.147,0.238,0.941,0.851,0.994,0.727
0.000,0.036,0.106,0.127,0.133,0.234,0.937,0.844,0.994,0.720
0.000,0.035,0.102,0.123,0.128,0.231,0.934,0.836,0.993,0.713
0.000,0.037,0.102,0.120,0.128,0.228,0.930,0.828,0.992,0.706
0.000,0.040,0.108,0.118,0.131,0.225,0.927,0.820,0.992,0.699
0.000,0.066,0.163,0.123,0.143,0.222,0.923,0.811,0.991,0.693
0.000,0.139,0.235,0.147,0.155,0.220,0.918,0.802,0.990,0.686
0.000,0.828,0.518,0.365,0.186,0.218,0.914,0.793,0.989,0.680
0.000,0.994,0.793,0.791,0.249,0.217,0.909,0.783,0.988,0.674
0.000,0.987,0.869,0.896,0.499,0.215,0.904,0.772,0.987,0.668
0.000,0.980,0.836,0.869,0.493,0.215,0.899,0.762,0.986,0.662
0.000,0.973,0.797,0.835,0.454,0.214,0.894,0.750,0.985,0.657
0.000,0.679,0.448,0.419,0.303,0.215,0.888,0.738,0.984,0.652
0.000,0.303,0.283,0.280,0.259,0.215,0.882,0.726,0.982,0.648
0.000,0.179,0.186,0.194,0.201,0.217,0.876,0.714,0.981,0.644
0.000,0.117,0.122,0.137,0.145,0.219,0.870,0.700,0.979,0.641
0.000,0.107,0.115,0.128,0.135,0.222,0.863,0.687,0.977,0.639
0.000,0.096,0.105,0.119,0.123,0.227,0.857,0.673,0.976,0.637
0.000,0.093,0.102,0.116,0.119,0.232,0.850,0.659,0.974,0.636
0.000,0.089,0.100,0.112,0.116,0.237,0.842,0.644,0.972,0.636
0.000,0.087,0.098,0.109,0.115,0.243,0.835,0.629,0.970,0.636
0.000,0.084,0.096,0.106,0.113,0.249,0.827,0.613,0.967,0.635
0.338,0.082,0.096,0.104,0.113,0.255,0.819,0.597,0.965,0.636
0.738,0.080,0.096,0.104,0.113,0.262,0.811,0.581,0.962,0.636
0.951,0.080,0.096,0.102,0.111,0.269,0.802,0.565,0.959,0.637
1.000,0.078,0.097,0.101,0.112,0.276,0.794,0.549,0.955,0.638
1.000,0.077,0.099,0.102,0.112,0.284,0.784,0.532,0.952,0.640
1.000,0.077,0.100,0.101,0.113,0.292,0.775,0.515,0.947,0.641
1.000,0.076,0.102,0.101,0.113,0.301,0.765,0.498,0.943,0.643
1.000,0.075,0.101,0.100,0.115,0.310,0.755,0.481,0.937,0.646
1.000,0.075,0.101,0.100,0.116,0.319,0.745,0.464,0.932,0.648
1.000,0.076,0.104,0.102,0.118,0.329,0.735,0.446,0.925,0.651
1.000,0.075,0.103,0.101,0.119,0.340,0.724,0.429,0.918,0.655
1.000,0.074,0.098,0.098,0.116,0.351,0.713,0.412,0.911,0.658
0.720,0.072,0.091,0.091,0.112,0.362,0.702,0.396,0.902,0.663
0.221,0.068,0.084,0.085,0.107,0.374,0.690,0.379,0.892,0.667
0.107,0.065,0.078,0.080,0.102,0.386,0.679,0.363,0.882,0.672
0.059,0.059,0.067,0.071,0.092,0.399,0.667,0.347,0.870,0.677
0.047,0.054,0.061,0.065,0.082,0.413,0.656,0.331,0.857,0.682
0.040,0.051,0.055,0.061,0.074,0.427,0.644,0.316,0.843,0.688
0.029,0.045,0.049,0.056,0.061,0.441,0.632,0.301,0.827,0.694
0.026,0.043,0.048,0.054,0.059,0.456,0.620,0.286,0.810,0.701
0.024,0.043,0.049,0.053,0.059,0.472,0.608,0.272,0.792,0.707
0.023,0.043,0.052,0.052,0.061,0.488,0.596,0.259,0.771,0.714
0.022,0.044,0.061,0.055,0.078,0.504,0.585,0.246,0.750,0.722
0.022,0.046,0.079,0.086,0.133,0.522,0.579,0.238,0.737,0.731
0.022,0.047,0.097,0.187,0.265,0.542,0.580,0.235,0.732,0.743
0.021,0.048,0.105,0.281,0.380,0.563,0.585,0.235,0.735,0.756
0.020,0.052,0.128,0.689,0.752,0.585,0.594,0.239,0.744,0.770
0.020,0.054,0.145,0.836,0.883,0.607,0.606,0.244,0.755,0.784
0.019,0.057,0.168,0.920,0.952,0.628,0.617,0.250,0.768,0.797
0.019,0.059,0.206,0.968,0.991,0.647,0.628,0.256,0.781,0.808
0.020,0.065,0.342,1.000,0.997,0.666,0.638,0.262,0.794,0.819
0.019,0.068,0.518,1.000,0.987,0.683,0.648,0.267,0.806,0.828
0.019,0.074,0.683,0.999,0.981,0.699,0.657,0.272,0.818,0.836
0.018,0.076,0.701,0.997,0.980,0.713,0.665,0.277,0.829,0.844
0.018,0.077,0.683,0.991,0.976,0.727,0.673,0.282,0.839,0.851
0.016,0.078,0.645,0.984,0.969,0.740,0.680,0.286,0.848,0.857
0.017,0.080,0.593,0.973,0.961,0.752,0.686,0.289,0.857,0.862
0.016,0.080,0.502,0.943,0.913,0.763,0.691,0.292,0.865,0.868
0.017,0.077,0.417,0.846,0.811,0.773,0.696,0.295,0.872,0.872
0.016,0.075,0.304,0.517,0.581,0.783,0.701,0.297,0.879,0.876
0.017,0.073,0.254,0.364,0.444,0.792,0.705,0.299,0.885,0.880
0.016,0.068,0.174,0.237,0.289,0.800,0.708,0.301,0.891,0.884
0.015,0.065,0.149,0.209,0.247,0.808,0.711,0.303,0.896,0.887
0.014,0.059,0.117,0.178,0.191,0.816,0.714,0.304,0.901,0.890
0.014,0.054,0.097,0.159,0.154,0.823,0.717,0.305,0.905,0.893
0.013,0.049,0.084,0.137,0.132,0.830,0.720,0.306,0.910,0.895
0.012,0.047,0.080,0.125,0.124,0.836,0.722,0.307,0.914,0.898
0.012,0.045,0.074,0.113,0.116,0.842,0.724,0.308,0.918,0.900
0.011,0.043,0.071,0.106,0.111,0.848,0.726,0.308,0.921,0.903
0.012,0.042,0.069,0.104,0.113,0.853,0.728,0.309,0.924,0.905
0.011,0.041,0.073,0.109,0.125,0.859,0.730,0.309,0.928,0.907
0.011,0.041,0.093,0.213,0.149,0.864,0.732,0.310,0.931,0.909
0.011,0.040,0.109,0.334,0.176,0.868,0.733,0.310,0.933,0.911
0.009,0.040,0.229,0.764,0.389,0.873,0.735,0.310,0.936,0.913
0.011,0.041,0.353,0.872,0.540,0.877,0.737,0.311,0.939,0.914
0.011,0.042,0.555,0.947,0.737,0.882,0.738,0.311,0.941,0.916
0.009,0.042,0.791,0.987,0.873,0.886,0.740,0.311,0.943,0.918
0.011,0.042,0.886,1.000,0.924,0.889,0.741,0.311,0.946,0.919
0.011,0.043,0.919,1.000,0.940,0.893,0.743,0.312,0.948,0.921
0.011,0.044,0.960,1.000,0.945,0.896,0.744,0.312,0.950,0.922
0.011,0.044,0.971,1.000,0.938,0.900,0.745,0.312,0.951,0.924
0.011,0.046,0.976,1.000,0.926,0.903,0.747,0.312,0.953,0.925
0.012,0.047,0.986,1.000,0.919,0.906,0.748,0.312,0.955,0.926
0.013,0.047,0.987,0.998,0.919,0.909,0.749,0.313,0.956,0.928
0.012,0.051,0.987,0.996,0.920,0.911,0.750,0.313,0.958,0.929
0.012,0.051,0.985,0.993,0.921,0.914,0.752,0.313,0.959,0.930
0.012,0.052,0.983,0.991,0.920,0.917,0.753,0.313,0.960,0.931
0.012,0.053,0.976,0.987,0.918,0.919,0.754,0.313,0.962,0.932
0.012,0.053,0.959,0.980,0.903,0.921,0.755,0.314,0.963,0.933
0.012,0.054,0.933,0.964,0.855,0.923,0.756,0.314,0.964,0.934
0.011,0.052,0.731,0.829,0.598,0.925,0.757,0.314,0.965,0.935
0.011,0.049,0.422,0.441,0.401,0.927,0.758,0.314,0.966,0.936
0.011,0.045,0.237,0.236,0.258,0.929,0.759,0.314,0.967,0.937
0.009,0.042,0.174,0.193,0.201,0.931,0.760,0.314,0.968,0.938
0.008,0.038,0.138,0.172,0.163,0.933,0.761,0.315,0.969,0.939
0.007,0.035,0.116,0.158,0.140,0.934,0.762,0.315,0.970,0.940
0.008,0.033,0.104,0.148,0.128,0.936,0.763,0.315,0.971,0.941
0.008,0.031,0.097,0.143,0.121,0.937,0.764,0.315,0.971,0.941
0.006,0.029,0.093,0.138,0.117,0.939,0.765,0.315,0.972,0.942
0.006,0.028,0.099,0.134,0.115,0.940,0.766,0.315,0.973,0.943
0.006,0.029,0.200,0.131,0.116,0.942,0.766,0.315,0.974,0.944
0.007,0.031,0.368,0.147,0.118,0.943,0.767,0.316,0.974,0.944
0.008,0.036,0.694,0.545,0.128,0.944,0.768,0.316,0.975,0.945
0.007,0.042,0.800,0.777,0.142,0.946,0.769,0.316,0.976,0.946
0.006,0.045,0.845,0.844,0.160,0.947,0.770,0.316,0.976,0.947
0.006,0.059,0.916,0.925,0.228,0.948,0.771,0.316,0.977,0.947
0.006,0.073,0.942,0.951,0.284,0.949,0.771,0.316,0.977,0.948
0.006,0.125,0.975,0.979,0.459,0.950,0.772,0.316,0.978,0.949
0.006,0.225,0.992,0.993,0.647,0.951,0.773,0.317,0.978,0.949
0.006,0.288,0.994,0.996,0.711,0.952,0.774,0.317,0.979,0.950
0.006,0.353,0.996,0.996,0.751,0.953,0.775,0.317,0.979,0.950
0.006,0.472,0.992,0.992,0.795,0.954,0.775,0.317,0.980,0.951
0.007,0.513,0.985,0.983,0.801,0.955,0.776,0.317,0.980,0.952
0.006,0.508,0.982,0.980,0.794,0.956,0.777,0.317,0.981,0.952
0.007,0.503,0.978,0.976,0.781,0.957,0.778,0.317,0.981,0.953
0.007,0.479,0.974,0.971,0.761,0.958,0.778,0.317,0.982,0.953
0.007,0.422,0.967,0.963,0.725,0.959,0.779,0.318,0.982,0.954
0.007,0.361,0.957,0.954,0.677,0.960,0.780,0.318,0.983,0.954
0.007,0.168,0.721,0.674,0.379,0.961,0.781,0.318,0.983,0.955
0.006,0.133,0.418,0.348,0.289,0.962,0.781,0.318,0.983,0.955
0.005,0.109,0.260,0.239,0.229,0.962,0.782,0.318,0.984,0.956
0.004,0.087,0.173,0.182,0.181,0.963,0.783,0.318,0.984,0.956
0.003,0.079,0.148,0.165,0.161,0.964,0.784,0.318,0.985,0.957
0.003,0.074,0.136,0.155,0.151,0.965,0.784,0.318,0.985,0.957
0.003,0.071,0.128,0.148,0.145,0.966,0.785,0.319,0.985,0.958
0.003,0.066,0.124,0.143,0.139,0.966,0.786,0.319,0.986,0.958
0.003,0.066,0.121,0.139,0.137,0.967,0.787,0.319,0.986,0.959
0.003,0.065,0.120,0.138,0.136,0.968,0.787,0.319,0.986,0.959
0.004,0.071,0.131,0.135,0.135,0.968,0.788,0.319,0.987,0.960
0.004,0.079,0.147,0.135,0.135,0.969,0.789,0.319,0.987,0.960
0.004,0.106,0.177,0.137,0.136,0.970,0.789,0.319,0.987,0.961
0.005,0.528,0.294,0.175,0.142,0.970,0.790,0.319,0.988,0.961
0.004,0.683,0.348,0.204,0.145,0.971,0.791,0.320,0.988,0.962
0.004,0.861,0.434,0.266,0.154,0.972,0.792,0.320,0.988,0.962
0.004,0.936,0.504,0.329,0.163,0.972,0.792,0.320,0.988,0.963
0.004,0.958,0.555,0.389,0.169,0.973,0.793,0.320,0.989,0.963
0.004,0.958,0.555,0.389,0.169,0.974,0.794,0.320,0.989,0.964
0.004,0.974,0.652,0.527,0.191,0.974,0.795,0.320,0.989,0.964
0.009,0.987,0.762,0.725,0.254,0.975,0.795,0.320,0.990,0.964
0.012,0.987,0.800,0.793,0.326,0.975,0.796,0.321,0.990,0.965
0.014,0.986,0.812,0.823,0.392,0.976,0.797,0.321,0.990,0.965
0.015,0.985,0.813,0.837,0.443,0.976,0.798,0.321,0.990,0.966
0.015,0.982,0.806,0.837,0.464,0.977,0.798,0.321,0.991,0.966
0.016,0.975,0.768,0.795,0.434,0.977,0.799,0.321,0.991,0.967
0.015,0.967,0.741,0.761,0.404,0.978,0.800,0.321,0.991,0.967
0.013,0.942,0.681,0.668,0.348,0.978,0.801,0.321,0.991,0.968
0.012,0.897,0.611,0.582,0.323,0.979,0.801,0.321,0.991,0.968
0.009,0.645,0.402,0.378,0.281,0.979,0.802,0.322,0.992,0.968
0.006,0.255,0.229,0.233,0.223,0.980,0.803,0.322,0.992,0.969
0.004,0.186,0.176,0.187,0.191,0.980,0.804,0.322,0.992,0.969
0.002,0.153,0.147,0.162,0.167,0.981,0.804,0.322,0.992,0.970
0.000,0.133,0.127,0.144,0.148,0.981,0.805,0.322,0.992,0.970
0.000,0.120,0.115,0.133,0.136,0.982,0.806,0.322,0.993,0.970
0.000,0.111,0.105,0.123,0.124,0.982,0.807,0.322,0.993,0.971
0.000,0.107,0.103,0.121,0.122,0.983,0.807,0.323,0.993,0.971
0.000,0.104,0.100,0.118,0.118,0.983,0.808,0.323,0.993,0.972
0.000,0.101,0.097,0.114,0.115,0.983,0.809,0.323,0.993,0.972
0.000,0.099,0.096,0.113,0.113,0.984,0.810,0.323,0.994,0.972
0.036,0.094,0.091,0.107,0.108,0.984,0.810,0.323,0.994,0.973
0.117,0.093,0.091,0.106,0.108,0.985,0.811,0.323,0.994,0.973
0.426,0.091,0.088,0.105,0.107,0.985,0.812,0.323,0.994,0.973
0.794,0.089,0.087,0.103,0.106,0.985,0.813,0.324,0.994,0.974
0.982,0.087,0.086,0.102,0.104,0.986,0.813,0.324,0.994,0.974
1.000,0.086,0.086,0.100,0.102,0.986,0.814,0.324,0.995,0.974
1.000,0.085,0.085,0.100,0.102,0.986,0.815,0.324,0.995,0.975
1.000,0.085,0.086,0.099,0.102,0.987,0.816,0.324,0.995,0.975
1.000,0.081,0.089,0.098,0.099,0.987,0.816,0.324,0.995,0.976
1.000,0.080,0.089,0.097,0.098,0.987,0.817,0.325,0.995,0.976
1.000,0.079,0.091,0.096,0.095,0.988,0.818,0.325,0.995,0.976
1.000,0.079,0.091,0.096,0.094,0.988,0.819,0.325,0.995,0.977
1.000,0.079,0.091,0.094,0.089,0.988,0.819,0.325,0.996,0.977
1.000,0.079,0.091,0.093,0.088,0.989,0.820,0.325,0.996,0.977
1.000,0.079,0.091,0.092,0.087,0.989,0.821,0.325,0.996,0.978
0.580,0.075,0.086,0.088,0.085,0.989,0.822,0.325,0.996,0.978
0.255,0.072,0.080,0.083,0.082,0.990,0.822,0.326,0.996,0.978
0.129,0.068,0.074,0.078,0.079,0.990,0.823,0.326,0.996,0.978
0.048,0.057,0.056,0.064,0.063,0.990,0.824,0.326,0.996,0.979
0.041,0.054,0.052,0.060,0.059,0.990,0.825,0.326,0.996,0.979
0.035,0.051,0.048,0.057,0.055,0.991,0.826,0.326,0.996,0.979
0.032,0.048,0.046,0.055,0.054,0.991,0.826,0.326,0.997,0.980
0.028,0.046,0.045,0.054,0.052,0.991,0.827,0.327,0.997,0.980
0.026,0.046,0.045,0.053,0.051,0.991,0.828,0.327,0.997,0.980
0.026,0.045,0.044,0.053,0.051,0.992,0.829,0.327,0.997,0.981
0.025,0.044,0.044,0.052,0.051,0.992,0.829,0.327,0.997,0.981
0.024,0.044,0.043,0.051,0.049,0.992,0.830,0.327,0.997,0.981
0.025,0.043,0.043,0.051,0.049,0.992,0.831,0.327,0.997,0.981
0.024,0.043,0.043,0.051,0.048,0.993,0.832,0.328,0.997,0.982
0.023,0.043,0.043,0.049,0.048,0.993,0.833,0.328,0.997,0.982
0.023,0.042,0.043,0.049,0.047,0.993,0.833,0.328,0.997,0.982
0.022,0.042,0.042,0.049,0.048,0.993,0.834,0.328,0.997,0.983
0.022,0.042,0.042,0.049,0.047,0.993,0.835,0.328,0.998,0.983
0.022,0.042,0.042,0.049,0.047,0.994,0.836,0.328,0.998,0.983
0.020,0.041,0.042,0.049,0.048,0.994,0.836,0.329,0.998,0.983
0.021,0.041,0.043,0.048,0.051,0.994,0.837,0.329,0.998,0.984
0.022,0.042,0.045,0.048,0.054,0.994,0.838,0.329,0.998,0.984
0.020,0.041,0.051,0.049,0.063,0.994,0.839,0.329,0.998,0.984
0.020,0.041,0.053,0.051,0.066,0.994,0.839,0.329,0.998,0.984
0.020,0.042,0.071,0.061,0.085,0.995,0.840,0.329,0.998,0.985
0.020,0.043,0.124,0.120,0.141,0.995,0.841,0.330,0.998,0.985
0.019,0.042,0.145,0.159,0.184,0.995,0.842,0.330,0.998,0.985
0.019,0.044,0.194,0.327,0.394,0.995,0.842,0.330,0.998,0.985
0.019,0.047,0.237,0.541,0.640,0.995,0.843,0.330,0.998,0.986
0.020,0.049,0.256,0.818,0.878,0.995,0.844,0.330,0.998,0.986
0.020,0.052,0.269,0.937,0.964,0.995,0.845,0.330,0.998,0.986
0.019,0.054,0.281,0.957,0.976,0.996,0.846,0.331,0.998,0.986
0.019,0.060,0.378,0.999,0.988,0.996,0.846,0.331,0.998,0.987
0.020,0.064,0.499,0.999,0.978,0.996,0.847,0.331,0.999,0.987
0.019,0.066,0.605,0.998,0.976,0.996,0.848,0.331,0.999,0.987
0.019,0.069,0.758,0.994,0.974,0.996,0.849,0.331,0.999,0.987
0.019,0.072,0.789,0.992,0.972,0.996,0.849,0.331,0.999,0.987
0.019,0.073,0.808,0.988,0.972,0.996,0.850,0.332,0.999,0.988
0.018,0.075,0.791,0.982,0.968,0.996,0.851,0.332,0.999,0.988
0.018,0.076,0.763,0.980,0.965,0.997,0.852,0.332,0.999,0.988
0.018,0.076,0.745,0.977,0.962,0.997,0.852,0.332,0.999,0.988
0.018,0.077,0.679,0.965,0.945,0.997,0.853,0.332,0.999,0.988
0.018,0.077,0.567,0.919,0.858,0.997,0.854,0.332,0.999,0.989
0.017,0.073,0.342,0.513,0.517,0.997,0.854,0.333,0.999,0.989
0.017,0.069,0.235,0.306,0.353,0.997,0.855,0.333,0.999,0.989
0.017,0.067,0.198,0.256,0.300,0.997,0.856,0.333,0.999,0.989
0.016,0.064,0.149,0.198,0.228,0.997,0.857,0.333,0.999,0.989
0.016,0.059,0.122,0.169,0.188,0.997,0.857,0.333,0.999,0.989
0.016,0.055,0.103,0.153,0.162,0.997,0.858,0.334,0.999,0.990
0.016,0.052,0.091,0.141,0.145,0.997,0.859,0.334,0.999,0.990
0.016,0.049,0.087,0.137,0.141,0.997,0.859,0.334,0.999,0.990
0.015,0.047,0.083,0.132,0.135,0.998,0.860,0.334,0.999,0.990
0.016,0.045,0.079,0.127,0.131,0.998,0.861,0.334,0.999,0.990
0.016,0.044,0.078,0.124,0.131,0.998,0.861,0.334,0.999,0.990
0.016,0.044,0.078,0.123,0.131,0.998,0.862,0.335,0.999,0.991
0.016,0.043,0.088,0.147,0.136,0.998,0.863,0.335,0.999,0.991
0.016,0.042,0.108,0.269,0.145,0.998,0.863,0.335,0.999,0.991
0.015,0.042,0.216,0.702,0.229,0.998,0.864,0.335,0.999,0.991
0.015,0.042,0.316,0.840,0.328,0.998,0.865,0.335,0.999,0.991
0.016,0.043,0.623,0.963,0.599,0.998,0.865,0.335,0.999,0.991
0.016,0.043,0.924,1.000,0.882,0.998,0.866,0.336,0.999,0.991
0.017,0.043,0.976,1.000,0.918,0.998,0.867,0.336,0.999,0.992
0.016,0.044,0.988,1.000,0.927,0.998,0.867,0.336,0.999,0.992
0.017,0.045,1.000,1.000,0.928,0.998,0.868,0.336,0.999,0.992
0.017,0.046,1.000,1.000,0.928,0.998,0.869,0.336,0.999,0.992
0.018,0.047,1.000,1.000,0.924,0.998,0.869,0.336,0.999,0.992
0.017,0.048,0.997,0.998,0.924,0.998,0.870,0.337,0.999,0.992
0.018,0.049,0.997,0.998,0.924,0.998,0.871,0.337,0.999,0.992
0.016,0.049,0.989,0.995,0.916,0.998,0.871,0.337,1.000,0.992
0.016,0.052,0.980,0.993,0.906,0.999,0.872,0.337,1.000,0.993
0.016,0.052,0.965,0.988,0.898,0.999,0.872,0.337,1.000,0.993
0.015,0.048,0.833,0.927,0.837,0.999,0.873,0.337,1.000,0.993
0.014,0.047,0.680,0.807,0.719,0.999,0.874,0.338,1.000,0.993
0.014,0.047,0.502,0.568,0.558,0.999,0.874,0.338,1.000,0.993
0.013,0.045,0.296,0.300,0.352,0.999,0.875,0.338,1.000,0.993
0.013,0.043,0.206,0.222,0.253,0.999,0.876,0.338,1.000,0.993
0.013,0.041,0.181,0.203,0.223,0.999,0.876,0.338,1.000,0.993
0.012,0.038,0.151,0.181,0.186,0.999,0.877,0.338,1.000,0.993
0.011,0.034,0.125,0.162,0.155,0.999,0.877,0.339,1.000,0.994
0.011,0.034,0.125,0.162,0.155,0.999,0.878,0.339,1.000,0.994
0.011,0.032,0.118,0.155,0.145,0.999,0.879,0.339,1.000,0.994
0.011,0.032,0.118,0.155,0.145,0.999,0.879,0.339,1.000,0.994
0.011,0.029,0.112,0.147,0.139,0.999,0.880,0.339,1.000,0.994
0.009,0.028,0.119,0.144,0.138,0.999,0.880,0.339,1.000,0.994
0.009,0.029,0.151,0.143,0.138,0.999,0.881,0.340,1.000,0.994
0.009,0.029,0.308,0.143,0.137,0.999,0.881,0.340,1.000,0.994
0.009,0.032,0.592,0.253,0.139,0.999,0.882,0.340,1.000,0.994
0.009,0.038,0.817,0.720,0.147,0.999,0.883,0.340,1.000,0.994
0.009,0.053,0.928,0.913,0.180,0.999,0.883,0.340,1.000,0.995
0.008,0.071,0.957,0.947,0.213,0.999,0.884,0.340,1.000,0.995
0.008,0.232,0.993,0.986,0.402,0.999,0.884,0.341,1.000,0.995
0.008,0.324,1.000,0.992,0.495,0.999,0.885,0.341,1.000,0.995
0.008,0.529,1.000,0.997,0.647,0.999,0.886,0.341,1.000,0.995
0.007,0.653,1.000,0.994,0.734,0.999,0.886,0.341,1.000,0.995
0.007,0.672,0.996,0.989,0.746,0.999,0.887,0.341,1.000,0.995
0.007,0.689,0.986,0.982,0.758,0.999,0.887,0.342,1.000,0.995
