2.636717,88.020938,14.150939,4.855114,11.272985,2.214738,4.086633,22.47503,2.896803,3.80741,5.658283,13.884604,2.073643,9.417699,5.368171,9.646463,1
2.634615,88.025999,14.148841,4.850257,11.273136,2.213031,4.086609,22.475368,2.897441,3.80948,5.657071,13.887442,2.065536,9.418457,5.366601,9.646887,1
2.632842,88.03872,14.051368,4.857653,11.273565,2.209089,4.085278,22.477294,2.897704,3.810683,5.649904,13.887087,2.063677,9.417925,5.365845,9.649475,1
2.617988,88.039338,13.953481,4.861124,11.273669,2.189789,4.090467,22.477156,2.897938,3.806575,5.651103,13.884838,2.060068,9.418268,5.365676,9.649861,1
2.617414,88.077758,13.956447,4.856362,11.275672,2.187701,4.091322,22.481735,2.898234,3.805804,5.65084,13.90089,2.056533,9.432856,5.365367,9.651369,1
2.621804,88.436069,13.933475,4.867806,11.340758,2.181702,4.122059,22.554021,2.902511,3.807909,5.67132,13.985511,2.056566,9.476185,5.374054,9.667827,1
2.616466,88.491048,13.88729,4.867993,11.361794,2.172054,4.12586,22.56299,2.910804,3.807569,5.668686,13.994419,2.056467,9.476864,5.378119,9.668807,1
2.637902,89.11071,13.961621,4.886606,11.440018,2.175917,4.152986,22.703654,2.911389,3.821534,5.702983,14.120823,2.056474,9.556032,5.385325,9.724455,1
2.663211,90.047858,14.014634,4.906665,11.613502,2.178966,4.188078,22.895574,2.952899,3.832175,5.739358,14.302574,2.056145,9.64118,5.410598,9.797374,1
2.662944,90.040519,14.023479,4.908604,11.614581,2.179659,4.187962,22.892986,2.952312,3.830319,5.736481,14.300092,2.05598,9.641631,5.41192,9.797899,1
2.679398,90.628074,14.073926,4.943837,11.704347,2.180858,4.211638,23.013926,2.97179,3.837475,5.754623,14.416555,2.055987,9.704704,5.42549,9.862758,1
2.689613,90.816529,14.075678,4.956284,11.745164,2.178599,4.221115,23.053973,2.97507,3.840069,5.757098,14.456536,2.057855,9.724056,5.43462,9.88463,1
2.689767,90.818216,14.07712,4.957348,11.744451,2.17863,4.217966,23.054279,2.972139,3.840592,5.75708,14.457056,2.059915,9.72492,5.434519,9.886568,1
2.690759,90.820153,14.07723,4.967406,11.745167,2.179763,4.218561,23.055899,2.97016,3.838241,5.757582,14.458809,2.058282,9.726022,5.43534,9.890472,1
2.695575,90.808108,14.079934,4.967726,11.742898,2.182481,4.215907,23.053109,2.970599,3.843714,5.757627,14.456705,2.062095,9.723413,5.435503,9.890327,1
2.697478,90.832078,14.08637,4.966602,11.74667,2.182573,4.209853,23.055881,2.965094,3.845844,5.761094,14.455168,2.063127,9.723499,5.43345,9.89151,1
2.697538,90.878271,14.083585,4.966605,11.757918,2.184997,4.211332,23.059993,2.969569,3.841806,5.763605,14.460555,2.061534,9.728935,5.434411,9.89536,1
2.698194,90.8739,14.089127,4.967707,11.757855,2.183303,4.210422,23.058385,2.969568,3.846222,5.761427,14.45982,2.064563,9.728926,5.434415,9.893101,1
2.698015,90.878282,14.089328,4.969797,11.760975,2.183063,4.210999,23.057983,2.969565,3.845719,5.762278,14.459334,2.068082,9.72892,5.435166,9.893614,1
2.697604,90.857586,14.090877,4.968684,11.758103,2.181073,4.211012,23.050782,2.968129,3.845779,5.761657,14.456666,2.065812,9.729108,5.4344,9.892022,1
2.697273,90.840326,14.090627,4.967777,11.758098,2.177905,4.211198,23.044945,2.965446,3.845781,5.7617,14.452209,2.070609,9.727696,5.434728,9.887428,1
2.697099,90.864733,14.095202,4.968525,11.757676,2.177799,4.211969,23.050477,2.965351,3.844972,5.76288,14.452517,2.064917,9.731181,5.43582,9.888126,1
2.693498,90.861189,14.094085,4.970592,11.757046,2.178461,4.210249,23.050435,2.965803,3.843585,5.756026,14.454259,2.064812,9.729868,5.436391,9.888097,1
2.691605,90.866455,14.093738,4.97048,11.753716,2.178046,4.209905,23.050596,2.966181,3.844155,5.752927,14.45497,2.064382,9.729942,5.437157,9.888298,1
2.691554,90.833915,14.093496,4.969513,11.752797,2.176522,4.20792,23.040765,2.968182,3.839333,5.752735,14.451485,2.062679,9.725414,5.435702,9.882429,1
2.69054,90.804657,14.095213,4.970014,11.748426,2.176206,4.206384,23.034916,2.969397,3.838505,5.750548,14.444016,2.062403,9.72037,5.436479,9.877455,1
2.692085,90.826751,14.096497,4.974803,11.751128,2.186977,4.210467,23.038922,2.971433,3.839067,5.749354,14.451827,2.06232,9.726919,5.436518,9.883614,1
2.690533,90.821832,14.097715,4.975316,11.750113,2.192761,4.209111,23.03819,2.972559,3.838917,5.744257,14.451248,2.063851,9.726652,5.436429,9.890357,1
2.697408,90.826309,14.10175,4.985053,11.749698,2.198246,4.218364,23.037947,2.972237,3.840409,5.748151,14.457193,2.064166,9.729949,5.436405,9.890206,1
2.694154,90.760826,14.099012,4.984888,11.745041,2.218458,4.211997,23.022687,2.991053,3.847517,5.747784,14.444522,2.084872,9.722562,5.431057,9.891178,1
2.696103,90.694869,14.095186,4.984896,11.735143,2.218796,4.212433,23.010147,2.990389,3.847086,5.74066,14.436381,2.090686,9.718102,5.428698,9.894637,1
2.695841,90.721523,14.096341,4.984691,11.739739,2.226382,4.219824,23.025665,3.042685,3.855124,5.746732,14.436522,2.104563,9.724044,5.428196,9.895504,1
2.69593,90.715407,14.096247,4.981174,11.738811,2.224005,4.219965,23.023607,3.047437,3.855844,5.739607,14.434006,2.128054,9.72062,5.428073,9.89571,1
2.695146,90.725024,14.096762,4.988597,11.741228,2.227718,4.224201,23.029136,3.076127,3.860898,5.736251,14.433505,2.127684,9.727287,5.427469,9.902143,1
2.692069,90.520996,14.08581,4.967989,11.722166,2.225812,4.230386,22.976701,3.091829,3.866738,5.719047,14.406836,2.131266,9.696125,5.422205,9.882583,1
2.697766,90.230019,14.083514,4.964241,11.690507,2.221681,4.218121,22.901514,3.081688,3.864039,5.728182,14.345671,2.135472,9.651752,5.410618,9.858782,1
2.700637,90.30988,14.116345,4.967908,11.705366,2.223624,4.241327,22.915324,3.088373,3.876212,5.729455,14.356161,2.138049,9.661661,5.414685,9.859668,1
2.700596,90.369,14.118026,4.983136,11.719905,2.223764,4.25875,22.908169,3.088765,3.875394,5.806108,14.368976,2.136108,9.658902,5.41782,9.855943,1
2.701022,90.277074,14.22571,4.990042,11.700807,2.222809,4.253183,22.894554,3.089142,3.88332,5.885019,14.343398,2.134669,9.645858,5.41516,9.853104,1
2.713934,90.073316,14.231116,5.009738,11.669392,2.221818,4.268317,22.841536,3.081551,3.87801,5.834998,14.304715,2.134523,9.632805,5.405708,9.832307,1
2.707097,90.044148,14.258393,5.002422,11.671851,2.219996,4.268319,22.836039,3.068059,3.857013,5.836943,14.296967,2.134912,9.641516,5.403547,9.82956,1
2.712304,89.868894,14.268439,5.011196,11.62554,2.213974,4.250507,22.798565,3.068249,3.862457,5.847867,14.276766,2.133138,9.625885,5.395539,9.812383,1
2.719638,89.955714,14.279221,5.011092,11.628896,2.211275,4.240744,22.818441,3.067229,3.862133,5.867007,14.299104,2.13721,9.658367,5.396198,9.817835,1
2.705766,89.972655,14.278505,5.011017,11.622697,2.200053,4.239987,22.818458,3.065991,3.859745,5.879923,14.312463,2.137264,9.663332,5.394639,9.815145,1
2.705699,89.208773,14.158423,4.94773,11.571933,2.139817,4.239644,22.591905,3.050026,3.792323,5.791495,14.200539,2.135817,9.5884,5.345605,9.736373,1
2.65932,87.585979,13.965767,4.8634,11.395891,2.127365,4.227201,22.139746,3.033747,3.725636,5.709938,13.997863,2.123097,9.445635,5.242533,9.543485,1
2.661926,86.831405,13.86555,4.822015,11.337185,2.098184,4.211054,21.922518,3.032638,3.673885,5.682146,13.900336,2.12326,9.346991,5.196144,9.466366,1
2.594412,80.346537,13.088115,4.543081,10.69643,2.016076,4.103472,20.139427,2.955351,3.394735,5.267904,12.960413,2.10767,8.683132,4.79641,8.733802,1
2.592733,79.958582,13.07557,4.523252,10.661892,2.010131,4.101275,20.046402,2.951184,3.385814,5.254758,12.901216,2.102082,8.656523,4.767248,8.692363,1
2.543727,76.677592,12.696915,4.440813,10.30256,1.988302,4.009694,19.100218,2.911114,3.261651,5.11876,12.415035,2.092989,8.285627,4.564047,8.302855,1
2.541112,75.135184,12.584222,4.405278,10.144525,1.972895,3.968224,18.687134,2.893666,3.218855,5.077064,12.184749,2.090333,8.13826,4.442893,8.128368,1
2.551478,75.715517,12.5953,4.410069,10.266714,1.976604,3.995787,18.884304,2.909916,3.264931,5.09408,12.328693,2.085522,8.21824,4.474436,8.182311,1
2.589442,77.431721,12.65632,4.434142,10.538761,1.976595,4.068028,19.341317,2.958185,3.361342,5.124047,12.61727,2.079446,8.405573,4.550151,8.353754,1
2.595248,77.55853,12.658469,4.451795,10.572179,1.987515,4.073663,19.414222,2.958715,3.365401,5.14578,12.676753,2.077388,8.454902,4.563534,8.383295,1
2.675311,81.785671,12.741998,4.588165,11.212579,1.99753,4.250358,20.61303,3.063296,3.508859,5.363985,13.521294,2.07267,9.06169,4.774104,8.883865,1
2.676187,82.59613,12.715502,4.578426,11.301037,1.993802,4.274229,20.74224,3.096368,3.54401,5.403176,13.629846,2.072455,9.114635,4.789652,8.933167,1
2.706481,83.868707,12.83587,4.749966,11.494677,2.002115,4.320188,21.155186,3.118685,3.572182,5.468017,13.904368,2.075451,9.366083,4.885153,9.153019,1
2.71934,85.18454,12.873384,4.782766,11.633057,2.005768,4.347783,21.465784,3.159403,3.617524,5.519414,14.111479,2.080283,9.512294,4.940415,9.303265,1
2.720588,85.185547,12.887403,4.831556,11.633571,2.005583,4.344082,21.465944,3.158718,3.610483,5.516379,14.109458,2.080563,9.515389,4.939893,9.305909,1
2.723637,85.112055,12.887369,4.846777,11.628581,2.005971,4.344699,21.442864,3.16996,3.61498,5.516199,14.100502,2.083968,9.503639,4.932233,9.299443,1
2.724654,85.037756,12.874629,4.848301,11.625881,2.005779,4.344434,21.425391,3.170241,3.609252,5.510486,14.081164,2.08582,9.499055,4.93271,9.287909,1
2.720651,85.146519,12.88853,4.851851,11.638718,2.005867,4.357028,21.460726,3.174793,3.608914,5.541942,14.0935,2.084789,9.518538,4.932574,9.299396,1
2.72063,85.291599,12.886043,4.853206,11.654637,2.00598,4.368804,21.504936,3.174678,3.608166,5.547656,14.110877,2.085474,9.544063,4.948984,9.318175,1
2.72756,85.292377,12.896364,4.854608,11.654636,2.001258,4.36889,21.50536,3.174305,3.606169,5.555245,14.11086,2.084448,9.542225,4.946892,9.318332,1
2.727281,85.250154,12.909897,4.856123,11.647165,1.998167,4.367232,21.497633,3.174885,3.606102,5.555893,14.106944,2.08264,9.542781,4.949182,9.318228,1
2.737325,85.213356,12.912069,4.852794,11.641699,1.993429,4.36746,21.487951,3.175152,3.606812,5.569967,14.102482,2.081271,9.530339,4.949467,9.311834,1
2.729092,85.241989,12.911729,4.859835,11.649334,1.981491,4.364362,21.496791,3.172738,3.606319,5.586348,14.110004,2.075003,9.532478,4.952625,9.315279,1
2.723739,85.3016,12.917718,4.880511,11.653142,1.981659,4.368269,21.50675,3.172121,3.607638,5.622549,14.119356,2.074884,9.538719,4.954597,9.326714,1
2.724456,85.301646,12.922491,4.881858,11.654338,1.990258,4.367307,21.507521,3.169727,3.612163,5.627666,14.119311,2.075114,9.537922,4.954741,9.326207,1
2.717751,85.283952,12.917279,4.891138,11.653045,1.993051,4.360909,21.506269,3.167035,3.610802,5.635787,14.116968,2.074938,9.531326,4.947267,9.32049,1
2.716062,85.262277,12.912523,4.905509,11.653632,1.990096,4.359327,21.502647,3.166323,3.609428,5.634946,14.119761,2.080785,9.528034,4.951205,9.316857,1
2.716165,85.275284,12.913377,4.90561,11.6554,1.987008,4.363925,21.50491,3.166421,3.60946,5.634547,14.129272,2.080909,9.530166,4.950452,9.318906,1
2.716499,85.3009,12.909169,4.914806,11.660379,1.988502,4.366564,21.509121,3.167901,3.609464,5.6503,14.169924,2.103615,9.530431,4.949188,9.315135,1
2.715326,85.301392,12.910671,4.91478,11.660395,1.980622,4.366727,21.509348,3.155047,3.609515,5.653572,14.170874,2.103066,9.532257,4.952554,9.314085,1
2.71355,85.289686,12.910171,4.918042,11.660288,1.976829,4.368289,21.506407,3.158465,3.612032,5.674384,14.177002,2.121834,9.527346,4.952991,9.31443,1
2.713212,85.271449,12.910147,4.918971,11.660008,1.980162,4.36815,21.502484,3.159084,3.609061,5.681878,14.178081,2.13698,9.525091,4.950197,9.314926,1
2.713521,85.276941,12.911763,4.920598,11.662614,1.983746,4.369464,21.504267,3.157146,3.615859,5.718314,14.178369,2.136788,9.52387,4.953343,9.317215,1
2.711958,85.294062,12.911677,4.919954,11.667393,1.982565,4.369661,21.505417,3.15848,3.615829,5.717124,14.18154,2.142395,9.525103,4.950998,9.319134,1
2.71203,85.293497,12.91461,4.919434,11.668018,1.982435,4.370408,21.505841,3.155945,3.622039,5.733911,14.181696,2.148538,9.52534,4.952885,9.319295,1
2.71131,85.288799,12.912743,4.928664,11.669042,1.983285,4.371722,21.50498,3.154663,3.61847,5.737136,14.181825,2.144271,9.523666,4.953081,9.321101,1
2.712012,85.279882,12.912281,4.928339,11.667433,1.984907,4.371951,21.501698,3.151882,3.615088,5.738759,14.180774,2.150469,9.522399,4.950687,9.32322,1
2.711769,85.28312,12.916472,4.968851,11.667393,1.996597,4.370486,21.505058,3.152011,3.616021,5.74092,14.180876,2.146875,9.523692,4.952312,9.329106,1
2.712273,85.291863,12.916157,4.982187,11.669787,2.00033,4.374245,21.504225,3.152803,3.614235,5.744918,14.18326,2.156696,9.524027,4.949089,9.331339,1
2.713087,85.291724,12.92068,4.999186,11.669645,1.998717,4.366888,21.507909,3.156099,3.612295,5.761615,14.185195,2.153355,9.524739,4.949052,9.336731,1
2.714065,85.288997,12.919259,5.014964,11.668379,1.999252,4.371044,21.510884,3.173197,3.61505,5.768087,14.183653,2.1584,9.523801,4.950161,9.358282,1
2.714183,85.281294,12.919277,5.014629,11.666809,2.004191,4.364881,21.509499,3.180535,3.620089,5.764816,14.182733,2.157256,9.522458,4.950227,9.364289,1
2.712724,85.282386,12.908914,5.006916,11.666638,2.013256,4.361783,21.508787,3.180367,3.616291,5.766345,14.188224,2.156844,9.520275,4.950193,9.366161,1
2.721649,85.286758,12.903303,5.010073,11.667301,2.014322,4.363321,21.508547,3.199652,3.623171,5.780477,14.197017,2.179847,9.520307,4.949623,9.382886,1
2.720762,85.28627,12.90239,5.001441,11.667156,2.023572,4.364096,21.514229,3.201405,3.618577,5.786667,14.19729,2.190476,9.520625,4.948411,9.393796,1
2.721032,85.285345,12.899357,5.005337,11.666531,2.040867,4.369282,21.513983,3.203873,3.621152,5.786534,14.19957,2.218705,9.521308,4.949961,9.394318,1
2.730966,85.280461,12.900067,5.007636,11.665046,2.039576,4.371022,21.526299,3.203714,3.615259,5.790118,14.205363,2.262837,9.521498,4.952732,9.406398,1
2.748811,85.279938,12.89865,5.003463,11.66453,2.04261,4.37531,21.526448,3.196501,3.611245,5.791529,14.206365,2.259391,9.523271,4.952676,9.410193,1
2.744819,85.283137,12.898226,5.003279,11.661897,2.041482,4.374513,21.53074,3.197961,3.607802,5.791682,14.204776,2.269703,9.522536,4.952611,9.409864,1
2.776384,85.282804,12.900457,5.008347,11.661381,2.070422,4.389956,21.531741,3.185976,3.600244,5.791495,14.207805,2.271743,9.52271,4.95533,9.410292,1
2.79069,85.281795,12.902598,5.015277,11.661399,2.070547,4.390195,21.53134,3.190444,3.604732,5.791774,14.210443,2.274911,9.525253,4.957403,9.410786,1
2.794673,85.276595,12.903092,5.015315,11.662253,2.147382,4.418215,21.531802,3.188448,3.607812,5.797534,14.210055,2.276416,9.526908,4.95778,9.412866,1
2.80529,85.276753,12.904148,5.020975,11.661975,2.230138,4.427799,21.531039,3.203805,3.610218,5.797331,14.210335,2.271956,9.526837,4.958085,9.413171,1
2.805663,85.278606,12.903022,5.024522,11.664851,2.244856,4.437189,21.535933,3.216232,3.625395,5.815673,14.210369,2.270436,9.525378,4.960901,9.413969,1
2.803657,85.277459,12.905774,5.024206,11.666843,2.340318,4.445894,21.536693,3.220624,3.626051,5.830109,14.211062,2.266665,9.527755,4.95924,9.41463,1
2.801213,85.283047,12.910665,5.025371,11.667192,2.342748,4.446739,21.538566,3.236991,3.628611,5.829819,14.210538,2.254604,9.528457,4.960032,9.414499,1
2.806017,85.282103,12.916767,5.022446,11.668721,2.351779,4.448251,21.538599,3.240071,3.628955,5.831929,14.209335,2.255806,9.528256,4.958424,9.414309,1
2.811733,85.280337,12.922334,5.02598,11.669342,2.351548,4.449046,21.538386,3.241277,3.628747,5.834362,14.210633,2.246662,9.528126,4.960349,9.414423,1
2.812004,85.277538,12.92324,5.023636,11.66949,2.350142,4.450758,21.537191,3.241258,3.635862,5.84286,14.207626,2.244427,9.528356,4.961658,9.416233,1
2.81899,85.276495,12.952715,5.029101,11.669607,2.361437,4.450937,21.537023,3.262492,3.636291,5.845671,14.207836,2.243531,9.529207,4.970734,9.416317,1
2.82366,85.281992,12.969468,5.029862,11.669319,2.37994,4.451674,21.538107,3.296631,3.645854,5.847347,14.208347,2.236761,9.531955,4.969903,9.414625,1
2.822385,85.282941,12.969722,5.03088,11.668248,2.377792,4.455521,21.538176,3.296707,3.652409,5.848886,14.208337,2.237012,9.530419,4.978246,9.412091,1
2.828103,85.2818,12.973626,5.032103,11.668058,2.383872,4.456628,21.538071,3.32704,3.652041,5.848995,14.208227,2.236393,9.532524,4.979471,9.418039,1
