0.119,0.606,0.256
0.119,0.606,0.256
0.119,0.612,0.234
0.119,0.612,0.234
0.119,0.612,0.234
0.119,0.612,0.234
0.123,0.612,0.226
0.123,0.612,0.226
0.125,0.607,0.220
0.125,0.607,0.220
0.125,0.607,0.220
0.125,0.607,0.220
0.127,0.605,0.217
0.127,0.605,0.217
0.127,0.605,0.217
0.128,0.604,0.215
0.128,0.604,0.215
0.130,0.604,0.212
0.130,0.604,0.212
0.130,0.604,0.212
0.130,0.604,0.212
0.130,0.602,0.213
0.130,0.602,0.213
0.132,0.601,0.215
0.132,0.601,0.215
0.134,0.605,0.222
0.134,0.605,0.222
0.134,0.605,0.222
0.134,0.605,0.222
0.142,0.596,0.238
0.142,0.596,0.238
0.142,0.596,0.238
0.180,0.525,0.279
0.250,0.420,0.334
0.250,0.420,0.334
0.250,0.420,0.334
0.250,0.420,0.334
0.272,0.393,0.354
0.272,0.393,0.354
0.282,0.382,0.366
0.282,0.382,0.366
0.282,0.382,0.366
0.282,0.382,0.366
0.285,0.376,0.373
0.285,0.376,0.373
0.285,0.376,0.373
0.285,0.376,0.373
0.288,0.371,0.377
0.289,0.368,0.381
0.289,0.368,0.381
0.289,0.368,0.381
0.289,0.368,0.381
0.290,0.367,0.383
0.290,0.367,0.383
0.290,0.367,0.383
0.291,0.366,0.384
0.292,0.365,0.386
0.292,0.365,0.386
0.292,0.365,0.386
0.293,0.363,0.387
0.293,0.363,0.387
0.293,0.363,0.387
0.293,0.363,0.387
0.292,0.362,0.389
0.292,0.362,0.389
0.294,0.363,0.389
0.294,0.363,0.389
0.294,0.363,0.389
0.284,0.349,0.397
0.284,0.349,0.397
0.117,0.114,0.545
0.117,0.114,0.545
0.091,0.074,0.565
0.091,0.074,0.565
0.091,0.074,0.565
0.091,0.074,0.565
0.091,0.074,0.565
0.092,0.074,0.565
0.092,0.074,0.565
0.092,0.074,0.565
0.092,0.074,0.565
0.092,0.074,0.565
0.092,0.074,0.565
0.092,0.074,0.565
0.093,0.074,0.565
0.093,0.074,0.565
0.093,0.074,0.565
0.093,0.074,0.565
0.093,0.074,0.565
0.093,0.074,0.565
0.093,0.074,0.565
0.094,0.074,0.564
0.094,0.074,0.564
0.094,0.074,0.564
0.094,0.074,0.564
0.094,0.074,0.564
0.094,0.074,0.564
0.094,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.564
0.095,0.074,0.565
0.095,0.074,0.565
0.095,0.074,0.565
0.095,0.075,0.566
0.095,0.075,0.566
0.095,0.075,0.566
0.137,0.136,0.536
0.137,0.136,0.536
0.243,0.284,0.442
0.243,0.284,0.442
0.243,0.284,0.442
0.243,0.284,0.442
0.265,0.311,0.426
0.265,0.311,0.426
0.272,0.319,0.422
0.272,0.319,0.422
0.272,0.319,0.422
0.272,0.319,0.422
0.275,0.324,0.422
0.275,0.324,0.422
0.275,0.324,0.422
0.277,0.325,0.423
0.277,0.325,0.423
0.278,0.327,0.423
0.278,0.327,0.423
0.278,0.327,0.423
0.278,0.327,0.423
0.279,0.328,0.423
0.279,0.328,0.423
0.279,0.328,0.423
0.279,0.328,0.423
0.279,0.328,0.424
0.279,0.328,0.424
0.280,0.329,0.424
0.280,0.329,0.424
0.280,0.329,0.424
0.280,0.329,0.424
0.280,0.329,0.424
0.280,0.329,0.424
0.280,0.329,0.424
0.280,0.329,0.425
0.280,0.329,0.425
0.280,0.329,0.424
0.280,0.329,0.424
0.280,0.329,0.424
0.280,0.329,0.424
0.280,0.329,0.424
0.280,0.329,0.423
0.280,0.329,0.423
0.280,0.329,0.423
0.292,0.337,0.412
0.354,0.370,0.365
0.354,0.370,0.365
0.354,0.370,0.365
0.354,0.370,0.365
0.481,0.424,0.292
0.481,0.424,0.292
0.481,0.424,0.292
0.481,0.424,0.292
0.645,0.475,0.217
0.688,0.478,0.194
0.688,0.478,0.194
0.688,0.478,0.194
0.688,0.478,0.194
0.693,0.470,0.187
0.693,0.470,0.187
0.693,0.470,0.187
0.693,0.470,0.187
0.684,0.455,0.186
0.668,0.432,0.184
0.668,0.432,0.184
0.668,0.432,0.184
0.653,0.413,0.183
0.653,0.413,0.183
0.653,0.413,0.183
0.653,0.413,0.183
0.638,0.395,0.182
0.638,0.395,0.182
0.631,0.388,0.182
0.631,0.388,0.182
0.631,0.388,0.182
0.631,0.388,0.182
0.629,0.392,0.183
0.629,0.392,0.183
0.630,0.397,0.184
0.630,0.397,0.184
0.630,0.397,0.184
0.630,0.397,0.184
0.630,0.401,0.186
0.630,0.401,0.186
0.630,0.401,0.186
0.627,0.407,0.189
0.627,0.407,0.189
0.610,0.406,0.199
0.610,0.406,0.199
0.610,0.406,0.199
0.610,0.406,0.199
0.575,0.401,0.218
0.575,0.401,0.218
0.575,0.401,0.218
0.515,0.391,0.249
0.515,0.391,0.249
0.425,0.380,0.293
0.373,0.370,0.327
0.373,0.370,0.327
0.351,0.368,0.347
0.340,0.365,0.361
0.340,0.365,0.361
0.333,0.362,0.371
0.328,0.359,0.379
0.328,0.359,0.379
0.325,0.356,0.384
0.325,0.356,0.384
0.323,0.354,0.389
0.323,0.354,0.389
0.323,0.354,0.389
0.321,0.353,0.391
0.321,0.353,0.391
0.321,0.352,0.392
0.321,0.352,0.392
0.345,0.356,0.376
0.345,0.356,0.376
0.437,0.365,0.324
0.437,0.365,0.324
0.496,0.359,0.285
0.496,0.359,0.285
0.513,0.315,0.239
0.498,0.253,0.203
0.498,0.253,0.203
0.491,0.231,0.191
0.491,0.231,0.191
0.488,0.220,0.183
0.485,0.215,0.181
0.487,0.218,0.181
0.487,0.218,0.181
0.488,0.219,0.181
0.490,0.223,0.182
0.490,0.223,0.182
0.493,0.233,0.187
0.493,0.233,0.187
0.495,0.245,0.194
0.491,0.270,0.214
0.491,0.270,0.214
0.384,0.340,0.314
0.384,0.340,0.314
0.384,0.340,0.314
0.357,0.348,0.344
0.357,0.348,0.344
0.340,0.348,0.370
0.340,0.348,0.370
0.340,0.348,0.370
0.336,0.347,0.376
0.336,0.347,0.376
0.333,0.345,0.383
0.333,0.345,0.383
0.327,0.340,0.384
0.327,0.340,0.384
0.288,0.300,0.385
0.224,0.225,0.378
0.268,0.187,0.318
0.285,0.176,0.296
0.285,0.176,0.296
0.285,0.176,0.296
0.289,0.177,0.280
0.289,0.177,0.280
0.292,0.184,0.267
0.293,0.189,0.260
0.293,0.189,0.260
0.293,0.194,0.253
0.289,0.198,0.252
0.286,0.200,0.259
0.286,0.200,0.259
0.286,0.200,0.259
0.285,0.205,0.269
0.285,0.205,0.269
0.281,0.223,0.289
0.277,0.278,0.324
0.292,0.317,0.346
0.292,0.317,0.346
0.302,0.333,0.359
0.308,0.339,0.369
0.308,0.339,0.369
0.309,0.341,0.378
0.309,0.341,0.378
0.309,0.341,0.378
0.308,0.340,0.381
0.308,0.340,0.381
0.306,0.341,0.382
0.282,0.369,0.369
0.282,0.369,0.369
0.188,0.498,0.309
0.188,0.498,0.309
0.136,0.591,0.265
0.122,0.611,0.246
0.115,0.606,0.234
0.115,0.606,0.234
0.115,0.606,0.234
0.115,0.592,0.214
0.115,0.592,0.214
0.117,0.589,0.210
0.119,0.587,0.208
0.119,0.587,0.208
0.122,0.585,0.210
0.122,0.585,0.210
0.122,0.585,0.210
0.148,0.564,0.249
0.148,0.564,0.249
0.225,0.443,0.313
0.225,0.443,0.313
0.263,0.399,0.343
0.277,0.387,0.357
0.277,0.387,0.357
0.283,0.380,0.366
0.283,0.380,0.366
0.287,0.376,0.371
0.288,0.374,0.374
0.289,0.372,0.376
0.290,0.371,0.379
0.290,0.371,0.379
0.290,0.369,0.381
0.290,0.369,0.381
0.290,0.369,0.381
0.285,0.360,0.386
0.124,0.126,0.524
0.124,0.126,0.524
0.093,0.077,0.546
0.093,0.077,0.546
0.094,0.076,0.544
0.095,0.075,0.539
0.095,0.075,0.539
0.096,0.074,0.535
0.096,0.074,0.534
0.096,0.074,0.532
0.097,0.074,0.530
0.097,0.074,0.529
0.097,0.074,0.529
0.097,0.074,0.529
0.097,0.074,0.529
0.097,0.074,0.528
0.097,0.074,0.528
0.097,0.074,0.528
0.097,0.074,0.528
0.097,0.073,0.528
0.097,0.073,0.528
0.097,0.073,0.531
0.096,0.074,0.536
0.096,0.074,0.536
0.117,0.106,0.527
0.237,0.280,0.430
0.269,0.322,0.408
0.269,0.322,0.408
0.277,0.331,0.405
0.281,0.336,0.404
0.281,0.336,0.404
0.281,0.336,0.404
0.285,0.338,0.407
0.285,0.338,0.407
0.285,0.338,0.408
0.285,0.338,0.408
0.286,0.339,0.409
0.286,0.338,0.410
0.286,0.338,0.410
0.287,0.338,0.410
0.287,0.338,0.410
0.287,0.339,0.411
0.287,0.338,0.411
0.287,0.338,0.411
0.287,0.338,0.411
0.288,0.338,0.412
0.287,0.337,0.413
0.287,0.337,0.413
0.288,0.337,0.413
0.288,0.337,0.413
0.288,0.337,0.413
0.288,0.337,0.413
0.288,0.337,0.413
0.288,0.336,0.414
0.288,0.336,0.414
0.288,0.336,0.414
0.262,0.304,0.435
0.178,0.192,0.511
0.178,0.192,0.511
0.161,0.169,0.527
0.119,0.109,0.566
0.119,0.109,0.566
0.119,0.109,0.566
0.101,0.083,0.581
0.096,0.075,0.585
0.096,0.075,0.585
0.096,0.075,0.585
0.096,0.075,0.585
0.096,0.075,0.585
0.097,0.075,0.585
0.097,0.075,0.585
0.097,0.075,0.585
0.097,0.075,0.585
0.097,0.075,0.585
0.097,0.075,0.585
0.097,0.075,0.585
0.097,0.076,0.584
0.098,0.077,0.584
0.100,0.079,0.583
0.100,0.079,0.583
0.100,0.079,0.583
0.101,0.080,0.582
0.101,0.080,0.582
0.104,0.084,0.580
0.114,0.099,0.572
0.114,0.099,0.572
0.151,0.151,0.540
0.151,0.151,0.540
0.233,0.261,0.466
0.264,0.300,0.439
0.264,0.300,0.439
0.274,0.312,0.430
0.274,0.312,0.430
0.274,0.312,0.430
0.281,0.320,0.426
0.281,0.320,0.426
0.282,0.321,0.424
0.284,0.323,0.423
0.284,0.324,0.423
0.284,0.324,0.423
0.285,0.324,0.422
0.285,0.324,0.422
0.286,0.326,0.421
0.287,0.326,0.421
0.287,0.326,0.421
0.287,0.326,0.421
0.287,0.327,0.420
0.288,0.328,0.420
0.288,0.328,0.420
0.288,0.328,0.420
0.286,0.325,0.422
0.286,0.325,0.422
0.286,0.325,0.422
0.274,0.309,0.432
0.238,0.265,0.463
0.169,0.174,0.526
0.169,0.174,0.526
0.151,0.148,0.544
0.142,0.136,0.552
0.137,0.129,0.556
0.137,0.129,0.556
0.136,0.127,0.557
0.138,0.129,0.556
0.138,0.129,0.556
0.137,0.128,0.557
0.137,0.128,0.557
0.134,0.123,0.560
0.137,0.128,0.557
0.137,0.128,0.557
0.141,0.133,0.554
0.141,0.133,0.554
0.140,0.132,0.555
0.142,0.134,0.553
0.146,0.139,0.550
0.146,0.139,0.550
0.147,0.140,0.549
0.147,0.141,0.548
0.147,0.141,0.548
0.148,0.142,0.548
0.149,0.143,0.547
0.149,0.143,0.547
0.149,0.143,0.547
0.149,0.143,0.547
0.150,0.144,0.546
0.150,0.144,0.546
0.150,0.144,0.546
0.151,0.145,0.545
0.151,0.145,0.545
0.155,0.151,0.542
0.155,0.151,0.542
0.188,0.195,0.512
0.188,0.195,0.512
0.250,0.276,0.457
0.270,0.301,0.440
0.270,0.301,0.440
0.277,0.310,0.434
0.281,0.314,0.431
0.281,0.314,0.431
0.283,0.317,0.429
0.284,0.318,0.428
0.284,0.318,0.428
0.285,0.320,0.427
0.286,0.321,0.426
0.286,0.321,0.426
0.286,0.321,0.426
0.287,0.322,0.426
0.287,0.322,0.426
0.288,0.322,0.425
0.289,0.323,0.424
0.289,0.323,0.424
0.289,0.324,0.424
0.289,0.324,0.423
0.290,0.325,0.422
0.290,0.325,0.422
0.290,0.325,0.422
0.290,0.325,0.422
0.291,0.326,0.421
0.291,0.326,0.421
0.291,0.326,0.421
0.291,0.326,0.420
0.291,0.326,0.420
0.292,0.327,0.419
0.292,0.327,0.419
0.292,0.327,0.419
0.291,0.327,0.418
0.292,0.328,0.417
0.292,0.328,0.416
0.292,0.328,0.416
0.293,0.329,0.415
0.293,0.330,0.414
0.293,0.330,0.414
0.294,0.329,0.414
0.294,0.329,0.414
0.293,0.330,0.413
0.294,0.330,0.413
0.294,0.330,0.413
0.294,0.330,0.412
0.294,0.330,0.412
0.295,0.331,0.412
0.295,0.332,0.411
0.295,0.332,0.411
0.294,0.332,0.412
0.294,0.332,0.412
0.295,0.332,0.411
0.295,0.332,0.411
0.295,0.332,0.411
0.295,0.332,0.411
0.296,0.333,0.410
0.295,0.333,0.410
0.295,0.333,0.410
0.296,0.333,0.409
0.296,0.333,0.409
0.296,0.333,0.409
0.296,0.334,0.409
0.296,0.334,0.409
0.296,0.335,0.408
0.297,0.335,0.408
0.297,0.335,0.408
0.297,0.335,0.408
0.297,0.335,0.408
0.297,0.336,0.407
0.297,0.336,0.407
0.298,0.335,0.407
0.298,0.335,0.407
0.298,0.335,0.407
0.298,0.337,0.406
0.298,0.337,0.406
0.299,0.337,0.406
0.299,0.337,0.405
0.299,0.337,0.405
0.299,0.337,0.405
0.299,0.337,0.405
0.299,0.337,0.405
0.299,0.337,0.405
0.299,0.338,0.404
0.299,0.338,0.404
0.300,0.338,0.404
0.300,0.338,0.404
0.300,0.338,0.404
0.300,0.338,0.404
0.300,0.339,0.404
0.300,0.339,0.404
0.300,0.339,0.404
0.300,0.339,0.403
0.300,0.339,0.403
0.300,0.339,0.403
0.300,0.339,0.403
0.300,0.339,0.403
0.301,0.340,0.403
0.301,0.340,0.403
0.301,0.340,0.402
0.301,0.340,0.402
0.301,0.340,0.402
0.301,0.340,0.402
0.301,0.340,0.402
0.301,0.340,0.402
0.301,0.340,0.402
0.301,0.340,0.402
0.301,0.340,0.402
0.301,0.340,0.402
0.301,0.340,0.402
0.302,0.340,0.402
0.301,0.341,0.401
0.301,0.341,0.401
0.302,0.341,0.401
0.302,0.341,0.401
0.302,0.341,0.401
0.303,0.341,0.401
0.303,0.341,0.401
0.303,0.341,0.401
0.303,0.342,0.400
0.303,0.342,0.400
0.303,0.342,0.400
0.303,0.342,0.400
0.303,0.342,0.400
0.303,0.342,0.400
0.303,0.342,0.400
0.303,0.342,0.400
0.303,0.342,0.400
