44,71,24,12,0,53,71,55,1,0,0,0,0
45,73,24,12,0,53,72,56,1,0,0,0,0
47,73,25,12,0,53,73,57,1,0,0,0,0
49,75,25,12,0,53,75,59,1,0,0,0,0
51,75,25,12,0,53,76,61,1,0,0,0,0
53,76,26,12,0,53,77,64,1,0,0,0,0
54,76,25,12,0,54,78,66,1,0,0,0,0
55,76,25,12,0,53,79,67,1,0,0,0,0
56,77,24,11,0,55,80,69,1,0,0,0,0
57,77,24,11,0,55,81,71,1,0,0,0,0
58,77,24,10,0,56,81,73,1,0,0,0,0
58,76,23,10,0,56,80,73,1,0,0,0,0
58,75,23,9,0,57,79,74,1,0,0,0,0
56,73,22,9,0,57,76,75,1,0,0,0,0
54,73,22,9,0,58,75,77,1,0,0,0,0
53,72,22,9,0,59,75,78,1,0,0,0,0
52,71,22,9,0,59,74,79,1,0,0,0,0
50,70,22,9,0,61,73,81,1,0,0,0,0
49,69,22,9,0,61,72,81,1,0,0,0,0
48,67,22,8,0,62,71,81,1,0,0,0,0
46,66,22,8,0,63,72,80,1,0,0,0,0
45,65,22,7,0,63,73,79,1,0,0,0,0
44,64,23,7,0,63,74,77,1,0,0,0,0
43,64,24,7,0,62,74,76,1,0,0,0,0
42,65,25,7,0,62,75,75,1,0,0,0,0
40,65,26,8,0,61,76,75,1,0,0,0,0
38,66,27,8,0,60,76,74,1,0,0,0,0
37,67,28,9,0,59,77,74,1,0,0,0,0
35,68,28,9,0,58,79,75,1,0,0,0,0
35,69,29,9,0,56,81,75,1,0,0,0,0
34,69,31,10,0,53,82,75,1,0,0,0,0
34,69,31,9,0,50,83,74,1,0,0,0,0
34,69,31,9,0,49,85,73,1,0,0,0,0
34,69,31,9,0,48,86,72,1,0,0,0,0
34,69,31,10,0,47,87,72,1,0,0,0,0
33,70,31,10,0,47,87,72,1,0,0,0,0
32,72,31,10,0,46,87,72,1,0,0,0,0
32,72,31,10,0,46,87,73,1,0,0,0,0
32,71,31,10,0,47,87,74,1,0,0,0,0
33,71,31,10,0,47,87,76,1,0,0,0,0
34,71,30,10,0,46,87,75,1,0,0,0,0
35,71,29,9,0,46,86,76,1,0,0,0,0
36,71,29,9,0,46,85,76,1,0,0,0,0
37,70,29,9,0,47,84,75,1,0,0,0,0
37,70,29,9,0,48,84,75,1,0,0,0,0
38,70,29,9,0,50,83,73,1,0,0,0,0
37,69,28,10,0,53,83,73,1,0,0,0,0
37,68,28,10,0,56,84,73,1,0,0,0,0
37,67,28,10,1,58,84,74,1,0,0,0,0
37,66,28,11,1,59,83,74,1,0,0,0,0
36,65,28,11,1,59,83,74,1,0,0,0,0
36,64,28,11,2,59,82,74,1,0,0,0,0
36,63,28,12,2,59,81,73,1,0,0,0,0
35,63,28,12,2,59,79,72,1,0,0,0,0
33,63,27,12,3,58,77,71,1,0,0,0,0
31,63,26,13,3,57,77,69,1,0,0,0,0
29,62,26,13,3,57,76,69,1,0,0,0,0
27,62,27,14,3,56,76,68,1,0,0,0,0
27,61,26,14,3,55,77,67,1,0,0,0,0
27,61,26,14,3,55,78,67,1,0,0,0,0
28,61,26,14,3,55,78,66,1,0,0,0,0
28,61,26,14,3,54,78,67,1,0,0,0,0
29,62,25,13,3,52,78,66,1,0,0,0,0
29,63,25,13,3,50,78,65,1,0,0,0,0
29,65,25,12,3,49,77,64,1,0,0,0,0
30,66,25,12,2,48,75,64,1,0,0,0,0
30,68,25,11,2,48,75,64,1,0,0,0,0
31,68,25,11,2,47,75,63,1,0,0,0,0
31,68,25,10,1,47,76,63,1,0,0,0,0
32,68,26,9,1,47,76,63,1,0,0,0,0
33,69,26,9,1,46,75,63,1,0,0,0,0
34,69,26,8,1,46,74,63,1,0,0,0,0
36,68,26,8,1,46,72,62,1,0,0,0,0
38,67,26,7,1,47,71,60,1,0,0,0,0
38,67,26,6,0,46,70,57,1,0,0,0,0
39,66,27,6,0,46,69,55,1,0,0,0,0
38,65,27,6,0,44,69,53,1,0,0,0,0
38,65,28,6,0,43,67,51,1,0,0,0,0
38,65,29,6,1,43,65,49,1,0,0,0,0
38,64,29,6,1,44,64,47,1,0,0,0,0
39,63,30,7,2,44,64,45,1,0,0,0,0
39,62,30,8,2,45,65,42,1,0,0,0,0
40,62,31,9,2,45,66,41,1,0,0,0,0
41,62,32,10,2,46,67,41,1,0,0,0,0
41,61,32,12,3,46,67,40,1,0,0,0,0
41,61,33,13,3,45,69,41,1,0,0,0,0
41,62,35,14,3,45,71,42,1,0,0,0,0
41,63,37,15,3,46,71,44,1,0,0,0,0
40,64,40,15,3,45,73,47,1,0,0,0,0
40,65,41,16,3,45,74,49,1,0,0,0,0
39,65,42,16,3,44,75,52,1,0,0,0,0
38,66,43,17,3,44,75,55,1,0,0,0,0
38,68,44,17,3,44,75,59,1,0,0,0,0
38,69,45,17,3,45,75,61,1,0,0,0,0
37,69,45,17,3,46,76,63,1,0,0,0,0
37,69,47,18,3,45,77,64,1,0,0,0,0
37,71,48,18,4,44,77,66,1,0,0,0,0
38,71,49,18,4,43,76,68,1,0,0,0,0
37,72,50,17,5,42,76,70,1,0,0,0,0
36,71,50,16,6,43,76,71,1,0,0,0,0
37,71,49,16,6,44,76,73,1,0,0,0,0
37,71,49,16,7,46,75,73,1,0,0,0,0
37,69,48,16,7,47,74,72,1,0,0,0,0
38,68,45,16,8,48,74,71,1,0,0,0,0
38,67,43,17,8,49,74,69,1,0,0,0,0
38,66,42,17,8,50,72,68,1,0,0,0,0
38,67,40,18,8,51,71,67,1,0,0,0,0
39,66,39,18,9,52,70,65,1,0,0,0,0
38,65,38,18,9,52,69,64,1,0,0,0,0
39,63,37,18,9,52,69,62,1,0,0,0,0
40,62,35,18,9,52,69,61,1,0,0,0,0
40,63,34,18,9,51,69,60,1,0,0,0,0
41,62,32,17,8,51,70,60,1,0,0,0,0
41,62,31,16,8,52,71,60,1,0,0,0,0
41,62,29,16,7,52,71,59,1,0,0,0,0
41,63,28,16,6,51,71,59,1,0,0,0,0
41,63,27,16,6,49,72,58,1,0,0,0,0
40,64,26,15,5,48,72,58,1,0,0,0,0
39,66,26,15,4,47,73,58,1,0,0,0,0
39,67,26,14,4,46,74,58,1,0,0,0,0
39,69,26,13,4,46,74,59,1,0,0,0,0
40,70,27,13,3,46,74,61,1,0,0,0,0
40,71,27,13,3,48,75,61,1,0,0,0,0
41,72,27,13,3,49,76,62,1,0,0,0,0
41,73,28,13,3,51,77,61,1,0,0,0,0
41,74,28,12,3,52,77,61,1,0,0,0,0
41,76,29,12,2,53,76,62,1,0,0,0,0
40,76,30,11,2,55,75,63,1,0,0,0,0
40,78,30,11,2,56,75,64,1,0,0,0,0
39,78,31,11,1,56,74,63,1,0,0,0,0
38,78,32,11,1,56,75,64,1,0,0,0,0
38,78,32,11,1,57,74,64,1,0,0,0,0
37,78,33,10,1,58,75,63,1,0,0,0,0
36,78,33,10,1,60,76,62,1,0,0,0,0
36,77,33,10,1,62,76,62,1,0,0,0,0
35,76,33,10,0,64,76,62,1,0,0,0,0
35,75,33,10,0,65,76,60,1,0,0,0,0
33,74,32,9,0,65,76,59,1,0,0,0,0
32,74,32,9,0,64,76,60,1,0,0,0,0
