33,68,48,15,0,55,69,81,0,0,1,0,0 
32,67,47,15,0,56,69,81,0,0,1,0,0 
31,67,46,15,0,58,70,81,0,0,1,0,0 
30,66,45,15,0,61,70,80,0,0,1,0,0 
30,66,44,15,0,63,69,78,0,0,1,0,0 
30,66,43,15,0,64,69,78,0,0,1,0,0 
30,65,43,16,0,64,68,77,0,0,1,0,0 
30,64,42,16,1,64,67,75,0,0,1,0,0 
30,62,41,17,1,63,67,75,0,0,1,0,0 
29,60,40,17,1,61,68,75,0,0,1,0,0 
28,59,39,18,1,59,68,75,0,0,1,0,0 
27,57,38,18,1,57,68,74,0,0,1,0,0 
28,56,37,18,1,55,67,73,0,0,1,0,0 
28,55,36,18,1,54,67,71,0,0,1,0,0 
28,54,36,18,1,53,68,69,0,0,1,0,0 
28,54,37,18,1,53,68,68,0,0,1,0,0 
28,54,38,18,1,54,68,67,0,0,1,0,0 
28,53,38,18,1,54,68,67,0,0,1,0,0 
27,52,38,17,1,54,66,67,0,0,1,0,0 
27,52,38,16,1,53,65,68,0,0,1,0,0 
27,51,37,16,1,52,64,70,0,0,1,0,0 
25,51,36,16,1,52,63,70,0,0,1,0,0 
24,52,36,15,0,52,63,70,0,0,1,0,0 
24,54,36,14,0,53,63,71,0,0,1,0,0 
24,56,37,14,0,55,62,72,0,0,1,0,0 
24,57,39,13,0,56,61,72,0,0,1,0,0 
25,59,40,13,0,58,60,72,0,0,1,0,0 
25,60,42,14,0,59,60,73,0,0,1,0,0 
24,60,43,14,0,59,60,74,0,0,1,0,0 
24,61,45,14,0,60,60,76,0,0,1,0,0 
24,61,45,15,0,60,60,78,0,0,1,0,0 
23,60,45,16,0,60,59,79,0,0,1,0,0 
23,61,46,17,0,59,59,81,0,0,1,0,0 
23,60,46,18,0,58,60,81,0,0,1,0,0 
24,61,47,19,0,57,60,82,0,0,1,0,0 
25,62,47,19,0,56,60,82,0,0,1,0,0 
27,63,48,20,0,55,61,82,0,0,1,0,0 
29,63,49,20,0,54,62,82,0,0,1,0,0 
30,62,50,21,0,52,63,81,0,0,1,0,0 
31,61,51,22,0,51,63,79,0,0,1,0,0 
32,61,51,23,0,51,64,78,0,0,1,0,0 
33,62,50,24,1,50,64,77,0,0,1,0,0 
35,62,49,24,1,50,64,77,0,0,1,0,0 
36,63,49,25,1,49,64,76,0,0,1,0,0 
37,65,48,25,1,49,65,74,0,0,1,0,0 
38,66,48,25,1,48,64,73,0,0,1,0,0 
38,68,49,25,1,46,64,71,0,0,1,0,0 
39,69,48,24,1,45,66,68,0,0,1,0,0 
40,70,47,23,1,44,66,67,0,0,1,0,0 
