8,79,35,19,1,37,77,48,1,0,0,0,0 
40,80,36,19,2,37,77,49,1,0,0,0,0 
41,80,37,20,2,37,78,50,1,0,0,0,0 
42,80,39,20,2,37,79,52,1,0,0,0,0 
43,79,40,20,2,38,80,54,1,0,0,0,0 
44,79,41,20,2,39,80,55,1,0,0,0,0 
45,78,42,19,1,41,80,57,1,0,0,0,0 
46,75,42,19,1,43,79,58,1,0,0,0,0 
46,73,42,19,1,44,78,59,1,0,0,0,0 
46,71,42,19,0,43,78,61,1,0,0,0,0 
47,68,41,20,0,43,78,63,1,0,0,0,0 
47,67,41,19,0,43,78,65,1,0,0,0,0 
48,65,41,19,0,43,78,66,1,0,0,0,0 
48,63,40,18,0,43,77,67,1,0,0,0,0 
48,63,39,17,0,42,76,67,1,0,0,0,0 
48,61,37,17,0,43,75,66,1,0,0,0,0 
48,60,36,16,0,44,75,66,1,0,0,0,0 
48,58,35,16,0,45,75,65,1,0,0,0,0 
47,58,33,16,0,47,75,63,1,0,0,0,0 
47,58,32,17,0,48,74,60,1,0,0,0,0 
46,59,32,17,0,48,72,58,1,0,0,0,0 
45,59,31,18,0,49,69,56,1,0,0,0,0 
44,60,30,19,0,49,69,55,1,0,0,0,0 
42,61,30,19,0,49,69,54,1,0,0,0,0 
42,61,30,19,0,49,70,54,1,0,0,0,0 
42,62,30,19,0,50,71,54,1,0,0,0,0 
42,63,30,19,0,52,72,54,1,0,0,0,0 
42,64,30,19,0,53,72,55,1,0,0,0,0 
42,64,29,19,0,54,72,56,1,0,0,0,0 
42,65,29,19,0,55,73,57,1,0,0,0,0 
42,66,30,19,0,56,74,58,1,0,0,0,0 
41,68,30,20,0,57,75,59,1,0,0,0,0 
40,69,30,20,0,56,75,60,1,0,0,0,0 
40,69,30,20,0,55,75,61,1,0,0,0,0 
40,69,30,20,0,53,74,62,1,0,0,0,0 
40,69,30,19,0,52,74,64,1,0,0,0,0 
40,68,30,18,0,53,75,66,1,0,0,0,0 
40,69,29,17,0,53,75,67,1,0,0,0,0 
40,69,28,17,0,52,76,68,1,0,0,0,0 
40,69,27,17,0,53,75,69,1,0,0,0,0 
41,70,28,17,0,54,74,69,1,0,0,0,0 
43,71,29,17,0,54,73,67,1,0,0,0,0 
44,72,30,18,0,54,73,66,1,0,0,0,0 
45,72,31,19,0,55,71,65,1,0,0,0,0 
46,73,32,20,0,54,70,64,1,0,0,0,0 
47,73,33,21,0,54,69,63,1,0,0,0,0 
49,73,34,21,0,53,68,61,1,0,0,0,0 
50,74,35,21,0,53,68,61,1,0,0,0,0 
50,75,36,22,0,52,68,61,1,0,0,0,0 
50,76,38,22,0,52,68,61,1,0,0,0,0 
50,77,40,22,0,53,67,60,1,0,0,0,0 
50,78,41,21,0,54,66,58,1,0,0,0,0 
51,78,42,21,0,53,66,57,1,0,0,0,0 
51,79,42,21,0,53,67,55,1,0,0,0,0 
51,79,43,20,0,53,66,55,1,0,0,0,0 
50,80,43,20,0,52,66,53,1,0,0,0,0 
49,79,42,20,0,52,67,53,1,0,0,0,0 
46,79,41,19,0,52,66,54,1,0,0,0,0 
43,78,39,19,0,52,65,53,1,0,0,0,0 
41,77,37,18,0,52,66,53,1,0,0,0,0 
38,77,36,17,0,53,65,52,1,0,0,0,0 
36,76,34,16,0,53,65,53,1,0,0,0,0 
33,74,32,15,0,55,64,53,1,0,0,0,0 
30,72,30,15,0,56,63,52,1,0,0,0,0 
29,70,28,14,0,57,61,51,1,0,0,0,0 
29,68,26,14,0,57,60,51,1,0,0,0,0 
28,66,24,14,0,57,60,50,1,0,0,0,0 
27,64,23,14,0,56,60,50,1,0,0,0,0 
27,64,23,15,0,56,60,50,1,0,0,0,0 
27,65,23,15,0,55,59,49,1,0,0,0,0 
27,65,23,15,0,55,59,48,1,0,0,0,0 
27,64,23,16,0,54,58,47,1,0,0,0,0 
27,64,23,16,0,52,58,45,1,0,0,0,0 
27,65,24,16,0,50,58,43,1,0,0,0,0 
28,65,24,16,0,50,58,42,1,0,0,0,0 
29,66,24,15,0,49,57,41,1,0,0,0,0 
31,67,25,15,0,49,58,41,1,0,0,0,0 
32,68,25,15,0,48,58,42,1,0,0,0,0 
34,69,26,15,0,48,58,43,1,0,0,0,0 
35,70,26,15,0,47,58,44,1,0,0,0,0 
35,72,27,15,0,47,59,46,1,0,0,0,0 
36,74,27,15,0,47,60,48,1,0,0,0,0 
37,76,27,16,0,46,61,49,1,0,0,0,0 
38,77,26,15,0,46,62,50,1,0,0,0,0 
40,77,25,15,0,46,63,52,1,0,0,0,0 
41,76,25,15,0,46,65,54,1,0,0,0,0 
42,76,24,15,0,47,66,55,1,0,0,0,0 
42,77,24,15,0,48,67,57,1,0,0,0,0 
42,77,25,15,0,51,67,60,1,0,0,0,0 
43,75,25,14,0,52,67,62,1,0,0,0,0 
43,75,25,14,0,52,68,64,1,0,0,0,0 
41,74,26,14,0,53,68,65,1,0,0,0,0 
40,73,26,14,0,54,68,65,1,0,0,0,0 
39,73,26,14,0,54,68,64,1,0,0,0,0 
38,72,27,13,0,54,68,63,1,0,0,0,0 
37,72,27,13,0,54,68,61,1,0,0,0,0 
36,72,28,13,0,54,69,60,1,0,0,0,0 
35,71,28,13,0,55,68,59,1,0,0,0,0 
34,69,28,12,0,56,68,58,1,0,0,0,0 
33,68,28,12,0,56,67,59,1,0,0,0,0 
32,66,28,12,0,57,67,58,1,0,0,0,0 
31,65,28,11,0,58,67,58,1,0,0,0,0 
32,64,28,11,0,58,67,59,1,0,0,0,0 
33,62,27,10,0,57,68,58,1,0,0,0,0 
34,62,26,10,0,57,69,56,1,0,0,0,0 
34,62,25,9,0,57,70,56,1,0,0,0,0 
35,62,25,9,0,58,72,57,1,0,0,0,0 
36,63,24,9,0,59,74,58,1,0,0,0,0 
37,63,23,9,0,59,75,59,1,0,0,0,0 
38,63,23,9,0,60,76,60,1,0,0,0,0 
38,63,22,9,0,60,78,62,1,0,0,0,0 
39,63,21,9,0,60,80,64,1,0,0,0,0 
39,62,20,9,0,61,81,66,1,0,0,0,0 
40,63,20,10,0,60,83,68,1,0,0,0,0 
41,64,21,10,0,60,85,68,1,0,0,0,0 
41,65,21,10,0,60,86,68,1,0,0,0,0 
41,67,22,11,0,59,86,68,1,0,0,0,0 
41,68,23,11,0,58,86,68,1,0,0,0,0 
41,70,25,11,0,56,86,67,1,0,0,0,0 
40,72,26,12,0,55,86,67,1,0,0,0,0 
40,74,28,12,0,53,85,66,1,0,0,0,0 
40,76,29,13,0,50,85,64,1,0,0,0,0 
41,78,31,14,0,48,84,61,1,0,0,0,0 
41,79,33,14,0,45,84,60,1,0,0,0,0 
41,81,35,15,0,43,84,58,1,0,0,0,0 
41,81,36,15,0,42,85,56,1,0,0,0,0 
41,82,37,15,0,41,85,54,1,0,0,0,0 
41,82,38,15,0,40,85,53,1,0,0,0,0 
40,83,40,16,0,39,85,51,1,0,0,0,0 
39,83,40,16,0,39,83,51,1,0,0,0,0 
39,83,40,16,0,38,82,52,1,0,0,0,0 
38,83,40,17,0,37,80,52,1,0,0,0,0 
38,84,39,17,0,36,78,53,1,0,0,0,0 
37,84,39,17,0,35,77,53,1,0,0,0,0 
37,85,39,17,0,35,75,53,1,0,0,0,0 
37,85,38,17,0,34,74,53,1,0,0,0,0 
37,85,38,17,0,34,72,54,1,0,0,0,0 
36,85,38,17,0,33,71,55,1,0,0,0,0 
35,85,37,16,0,32,69,57,1,0,0,0,0 
34,85,36,16,0,32,69,58,1,0,0,0,0 
34,85,35,16,0,31,68,60,1,0,0,0,0 
34,86,34,15,0,31,67,60,1,0,0,0,0 
34,86,33,15,0,31,67,61,1,0,0,0,0 
34,88,32,14,0,30,66,62,1,0,0,0,0 
34,89,31,13,0,29,65,62,1,0,0,0,0 
33,89,30,12,0,30,66,62,1,0,0,0,0 
32,89,29,11,0,31,66,61,1,0,0,0,0 
32,88,28,11,0,31,67,59,1,0,0,0,0 
32,86,28,10,0,32,69,59,1,0,0,0,0 
32,84,27,9,0,33,70,58,1,0,0,0,0 
31,82,26,9,0,33,71,58,1,0,0,0,0 
30,80,25,8,0,33,71,58,1,0,0,0,0 
29,78,23,8,0,33,72,58,1,0,0,0,0 
28,77,22,7,0,33,73,59,1,0,0,0,0 
26,76,22,7,0,34,73,59,1,0,0,0,0 
26,75,21,7,0,36,72,58,1,0,0,0,0 
26,74,21,6,0,37,72,57,1,0,0,0,0 
26,73,22,6,0,39,72,58,1,0,0,0,0 
27,73,22,6,0,41,71,58,1,0,0,0,0 
28,72,22,6,0,42,71,58,1,0,0,0,0 
30,72,23,6,0,43,71,59,1,0,0,0,0 
31,71,23,7,0,43,69,58,1,0,0,0,0 
32,71,24,7,0,43,69,57,1,0,0,0,0 
33,71,24,8,0,44,68,57,1,0,0,0,0 
33,72,25,8,0,45,66,57,1,0,0,0,0 
33,74,26,9,0,47,65,58,1,0,0,0,0 
